pathway,memory_vs_intermediate_padj,memory_vs_intermediate_NES,memory_vs_effector_padj,memory_vs_effector_NES,intermediate_vs_effector_padj,intermediate_vs_effector_NES
GSE8921_UNSTIM_VS_TLR1_2_STIM_MONOCYTE_24H_UP,0.011942786405030091,1.6641221381470035,0.030090791180285344,1.4956017935801977,0.3771794488959671,1.1313238581102185
GSE9650_NAIVE_VS_EXHAUSTED_CD8_TCELL_UP,0.011942786405030091,1.6630441463600274,0.1233999861620425,1.2676682860812194,0.8558125330006209,0.8680238887836045
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_24H_ACT_CD4_TCELL_DN,0.020130817256638997,1.6608698570355716,0.01567605395883105,1.568788184124679,0.39539352012876267,1.131740127547598
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4MID_SORTED_BCELL_DN,0.011942786405030091,1.6586760350898064,0.026483931885414595,1.4886960461845897,0.37636152954808805,1.1165792036833067
GSE17186_NAIVE_VS_CD21LOW_TRANSITIONAL_BCELL_CORD_BLOOD_UP,0.011942786405030091,1.658620694087813,0.4253173996642714,1.0778545919607974,0.3270676691729323,-1.110744602623511
GSE3982_MAST_CELL_VS_CENT_MEMORY_CD4_TCELL_DN,0.020130817256638997,1.657442966391086,0.038535233993581414,1.440581093428167,0.684529083314832,0.958813067908871
GSE40274_CTRL_VS_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP,0.020130817256638997,1.6573961799920531,0.09154254742547425,1.3371414298139654,0.603478895649164,1.0039862216721218
GSE45365_WT_VS_IFNAR_KO_CD11B_DC_UP,0.020130817256638997,1.6573345829887116,0.6147945205479451,0.9815325112393787,0.0819633520184653,-1.327194371692368
GSE29618_MONOCYTE_VS_PDC_DAY7_FLU_VACCINE_DN,0.011942786405030091,1.656534701071905,0.00934643983517116,1.804921193173519,0.026188479649100177,1.5230094990454521
GSE26495_PD1HIGH_VS_PD1LOW_CD8_TCELL_UP,0.020130817256638997,1.6563811517945177,0.00934643983517116,1.8521869262156279,0.01543579507651364,1.5888229294847465
GSE7764_IL15_NK_CELL_24H_VS_SPLENOCYTE_DN,0.011942786405030091,1.6550427255653553,0.14809461868285395,1.2676194862041694,0.5563696330457538,1.023052314014475
GSE7568_IL4_VS_IL4_AND_TGFB_TREATED_MACROPHAGE_24H_UP,0.020130817256638997,1.6540507910213997,0.09344790547798067,-1.3349523547207016,0.028313729136640473,-1.741986581471247
GSE5142_CTRL_VS_HTERT_TRANSDUCED_CD8_TCELL_EARLY_PASSAGE_CLONE_DN,0.011942786405030091,1.6539099908007926,0.01557778822265494,1.6607087399032394,0.15342077658194914,1.270663712203404
GSE7852_TREG_VS_TCONV_FAT_DN,0.011942786405030091,1.6536056961030454,0.00934643983517116,1.7890529877228116,0.021262110500130927,1.4920993705396202
GSE22886_DAY1_VS_DAY7_MONOCYTE_IN_CULTURE_UP,0.011942786405030091,1.6535024635232163,0.04452690166975881,1.4119935729901545,0.5563696330457538,1.0227768505077004
GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_MEMORY_BCELL_DAY40_DN,0.011942786405030091,1.653065521626605,0.00934643983517116,1.7697414231060062,0.06232775668420213,1.3518226398251652
GSE17974_0H_VS_72H_IN_VITRO_ACT_CD4_TCELL_UP,0.020130817256638997,1.6530565343268344,0.14809461868285395,-1.2254206728576313,0.04259783863183296,-1.5222882568617977
GSE28783_ANTI_MIR33_VS_UNTREATED_ATHEROSCLEROSIS_MACROPHAGE_DN,0.020130817256638997,1.6528474401915862,0.02235505862352581,1.4626567366163143,0.3494621173646059,1.1366710102361215
GSE26488_WT_VS_VP16_TRANSGENIC_HDAC7_KO_DOUBLE_POSITIVE_THYMOCYTE_DN,0.020130817256638997,1.6527731300967021,0.00934643983517116,1.8221351865141502,0.041037044524182546,1.3928272839451274
GSE7460_CTRL_VS_TGFB_TREATED_ACT_FOXP3_HET_TCONV_DN,0.011942786405030091,1.6527587504979584,0.1485085136346178,-1.22955238607877,0.028313729136640473,-1.5230801247683114
GSE21379_TFH_VS_NON_TFH_CD4_TCELL_DN,0.020130817256638997,1.6524566179258162,0.5142400121872263,1.0308192799047984,0.9702449261039598,-0.7877913583093745
GSE15750_WT_VS_TRAF6KO_DAY10_EFF_CD8_TCELL_UP,0.011942786405030091,1.6489880963913564,0.00934643983517116,2.1074020477793964,0.00857498891165227,1.6033912898405587
GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IL12_CD8_TCELL_UP,0.020173913043478264,1.6484048118651697,0.18556004504206136,-1.2057702333633087,0.028313729136640473,-1.7003308292011348
GSE22886_NAIVE_CD4_TCELL_VS_NKCELL_UP,0.020130817256638997,1.6477283110887913,0.041923020660339205,1.4250798698399585,0.5255596936658945,1.0403155676435576
GSE32986_GMCSF_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_DN,0.020130817256638997,1.6475318377937584,0.2669790820279284,1.1829304716139635,0.9578662786834218,0.759152031727773
GSE2405_HEAT_KILLED_LYSATE_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_9H_DN,0.011942786405030091,1.644929421548957,0.6145589651850832,0.9763766886607208,0.06470721049765582,-1.3526698204712346
GSE5542_IFNG_VS_IFNA_TREATED_EPITHELIAL_CELLS_24H_DN,0.020130817256638997,1.6447746191091177,0.034474601971190295,1.4367334967568899,0.8473888832868364,0.8637268840334498
GSE22886_CD4_TCELL_VS_BCELL_NAIVE_DN,0.020130817256638997,1.6441794932419502,0.0156490903484428,1.6369120781250848,0.09871067560598247,1.317340807510163
GSE20366_TREG_VS_NAIVE_CD4_TCELL_DEC205_CONVERSION_DN,0.020130817256638997,1.6431339730906473,0.5623913992629919,0.9999809494757879,0.12285966460723743,-1.250947569701512
GSE4590_PRE_BCELL_VS_LARGE_PRE_BCELL_UP,0.020130817256638997,1.642913145014122,0.11713415611476198,1.2987719974441172,0.819039999313611,0.8746435251366101
GSE22935_24H_VS_48H_MBOVIS_BCG_STIM_MACROPHAGE_UP,0.020130817256638997,1.6428160657518074,0.6705851766133266,-0.9648585508293636,0.15055158987670347,-1.2489904312972093
GSE42021_CD24HI_VS_CD24LOW_TREG_THYMUS_DN,0.020130817256638997,1.6424447238795967,0.059644692245000755,1.3678241497512826,0.7003759572326418,0.951064226833077
GSE360_DC_VS_MAC_T_GONDII_UP,0.020130817256638997,1.6423465224067355,0.01557778822265494,1.5066279775830138,0.14495999480662805,1.2815839463067442
GSE26290_CTRL_VS_AKT_INHIBITOR_TREATED_ANTI_CD3_AND_IL2_STIM_CD8_TCELL_DN,0.011942786405030091,1.6419857620158171,0.06357574413111844,1.3789644212247163,0.8880484670460803,0.84722751045642275
GSE17186_MEMORY_VS_CD21LOW_TRANSITIONAL_BCELL_DN,0.011942786405030091,1.6410499800838743,0.7109302504816956,-0.938048021406529,0.07694919805099938,-1.2633619667899039
GSE33424_CD161_HIGH_VS_NEG_CD8_TCELL_UP,0.011942786405030091,1.6410035098302234,0.00934643983517116,1.6045049694640992,0.5805695254949839,1.010475042159295
GSE21670_UNTREATED_VS_IL6_TREATED_STAT3_KO_CD4_TCELL_DN,0.011942786405030091,1.6406824730831449,0.00934643983517116,1.9089178733262964,0.00857498891165227,1.6422800429440787
GSE45881_CXCR6HI_VS_CXCR1LO_COLONIC_LAMINA_PROPRIA_UP,0.011942786405030091,1.6385249925019176,0.6025564123652689,-0.9838897570479315,0.043567880313524196,-1.3849679264825316
GSE13306_TREG_VS_TCONV_LAMINA_PROPRIA_UP,0.011942786405030091,1.6374248052382947,0.5994930782705753,0.9857757720192766,0.060874635568513115,-1.30686392291591
GSE3691_CONVENTIONAL_VS_PLASMACYTOID_DC_SPLEEN_UP,0.011942786405030091,1.6374056938811592,0.14156911581569115,-1.2418005472116866,0.028313729136640473,-1.531611209561035
GSE11961_MEMORY_BCELL_DAY40_VS_GERMINAL_CENTER_BCELL_DAY40_DN,0.011942786405030091,1.6354119468916986,0.01557778822265494,1.5550418366041858,0.5719440946743278,1.0151768814008755
GSE21546_UNSTIM_VS_ANTI_CD3_STIM_ELK1_KO_DP_THYMOCYTES_UP,0.020130817256638997,1.6352889459748823,0.053921044185300096,1.4117556916241483,0.8423680362529805,0.8567056784171888
GSE9960_GRAM_NEG_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_UP,0.020130817256638997,1.634455250586935,0.01567605395883105,1.5677829958188385,0.6450098343209885,0.9839958751439992
GSE13411_NAIVE_BCELL_VS_PLASMA_CELL_UP,0.020130817256638997,1.633600097313336,0.1144571001225543,-1.2717720299090198,0.028313729136640473,-1.5834522980746029
GSE3982_EOSINOPHIL_VS_TH1_UP,0.020130817256638997,1.632736500362822,0.39823426907562776,1.09909463708311,0.08486149044088959,-1.3185875725216303
GSE3920_UNTREATED_VS_IFNA_TREATED_ENDOTHELIAL_CELL_DN,0.020130817256638997,1.632663965273619,0.00934643983517116,1.868002645477174,0.04591841173451189,1.3830817435387537
GSE6269_FLU_VS_STAPH_AUREUS_INF_PBMC_DN,0.020130817256638997,1.6319232703969118,0.6519652986836098,0.9609213125704754,0.37093457327736423,-1.1093150129014915
GSE35825_UNTREATED_VS_IFNA_STIM_MACROPHAGE_DN,0.020130817256638997,1.6313032387069888,0.08466155324665905,1.3411561819292015,0.8976655277773596,0.82773126814257
GSE12392_WT_VS_IFNB_KO_CD8A_NEG_SPLEEN_DC_DN,0.011942786405030091,1.6313002311946967,0.03741425420113617,1.4366066638992907,0.6211350009084852,0.9866207538664896
GSE9960_HEALTHY_VS_GRAM_POS_SEPSIS_PBMC_DN,0.020130817256638997,1.6306130785521393,0.00934643983517116,1.5694104343177588,0.7302940708416741,0.9396726461509786
GSE18893_TCONV_VS_TREG_2H_TNF_STIM_DN,0.020130817256638997,1.6298364264657212,0.020114112080852783,-1.7121403475452053,0.028313729136640473,-2.132375839451302
GSE10239_MEMORY_VS_KLRG1INT_EFF_CD8_TCELL_UP,0.020130817256638997,1.629758685590451,0.7947640769522023,0.8824689131346796,0.13594761514993675,-1.2644678416684054
GSE6259_33D1_POS_VS_DEC205_POS_SPLENIC_DC_DN,0.011942786405030091,1.6293730319365594,0.06441685852123512,1.397827893929893,0.8883957808442934,0.8484203714719102
GSE7596_AKT_TRANSD_VS_CTRL_CD4_TCONV_WITH_TGFB_UP,0.020130817256638997,1.6292842578079532,0.04930176077717061,1.3989780461676096,0.5358546257356602,1.0343151764072238
GSE22886_CD8_TCELL_VS_BCELL_NAIVE_DN,0.020130817256638997,1.6278839307785617,0.00934643983517116,1.6769973905026,0.12575477818254405,1.3051157382035494
GSE40274_CTRL_VS_FOXP3_AND_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP,0.020130817256638997,1.6272965168018971,0.00934643983517116,1.624842566053714,0.3629366419152628,1.130387953270945
GSE360_T_GONDII_VS_B_MALAYI_LOW_DOSE_DC_UP,0.020130817256638997,1.625865047485729,0.00934643983517116,1.6732848256235238,0.09627251524172797,1.3291269251109168
GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY40_UP,0.020130817256638997,1.62569684512746,0.020114112080852783,1.5126223857348955,0.559952357485798,1.0204850793650355
GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH2_UP,0.020130817256638997,1.6231262971263638,0.31260090901591364,-1.103668086458569,0.043567880313524196,-1.4321094451142542
GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_72H_TSST_ACT_DN,0.020130817256638997,1.6230657175339636,0.2613416600085262,-1.1218734294389563,0.04285714285714286,-1.4943841072640756
GSE8685_IL2_STARVED_VS_IL15_ACT_IL2_STARVED_CD4_TCELL_UP,0.011942786405030091,1.621736562398154,0.5072611502607514,1.0370297321172965,0.1721706864564007,-1.1803518395484902
GSE23505_IL6_IL1_VS_IL6_IL1_IL23_TREATED_CD4_TCELL_DN,0.011942786405030091,1.6214856742736132,0.8779663689504092,0.8385084785590516,0.043567880313524196,-1.3875569117431377
GSE19888_ADENOSINE_A3R_INH_VS_TCELL_MEMBRANES_ACT_MAST_CELL_UP,0.011942786405030091,1.6197691053956493,0.01557778822265494,1.632499504078037,0.37689718792787064,1.1275241575554333
GSE26928_NAIVE_VS_EFF_MEMORY_CD4_TCELL_UP,0.020130817256638997,1.6186481080374175,0.5086914261172268,1.0350502460879467,0.205607575238045,-1.199079131983638
GSE10240_IL17_VS_IL17_AND_IL22_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN,0.020130817256638997,1.6179745435474084,0.06206369426751593,1.3870591110004773,0.7907756968507664,0.9066780698678348
GSE38681_WT_VS_LYL1_KO_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_DN,0.011942786405030091,1.6178847890987031,0.06361719995201288,1.3500012000427477,0.8050170866348718,0.8992155165620349
GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_IRF4MID_BCELL_DN,0.011942786405030091,1.6170979173984692,0.39805745177990565,1.0894873040108997,0.12572672501493878,-1.201296004371616
GSE17301_ACD3_ACD28_VS_ACD3_ACD28_AND_IFNA5_STIM_CD8_TCELL_DN,0.011942786405030091,1.6170137528522615,0.00934643983517116,1.6754261461437017,0.16401279245918196,1.2636784047001235
GSE40666_NAIVE_VS_EFFECTOR_CD8_TCELL_WITH_IFNA_STIM_90MIN_UP,0.011942786405030091,1.615849672218335,0.39984048547897705,1.090556636308948,0.11952894995093229,-1.238061599097513
GSE7460_WT_VS_FOXP3_HET_ACT_TCONV_UP,0.011942786405030091,1.6153308145154732,0.12440419447092468,-1.2534239836083452,0.028313729136640473,-1.4614005402884558
GSE3982_CENT_MEMORY_CD4_TCELL_VS_TH1_UP,0.020130817256638997,1.615193793148652,0.15263157894736842,-1.233045538394036,0.05078597339782346,-1.503830568953794
GSE16522_MEMORY_VS_NAIVE_ANTI_CD3CD28_STIM_CD8_TCELL_DN,0.011942786405030091,1.6132709589516485,0.00934643983517116,1.9738043564579502,0.00857498891165227,1.582859183446743
GSE28237_FOLLICULAR_VS_EARLY_GC_BCELL_UP,0.020130817256638997,1.6120783737739193,0.8672819632252987,-0.891447318658014,0.09223778871639529,-1.2827307860867792
GSE17974_1H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_UP,0.020130817256638997,1.6116359272568668,0.5893453331397881,-0.9820071597376399,0.043567880313524196,-1.475341517685516
GSE40443_INDUCED_VS_TOTAL_TREG_UP,0.011942786405030091,1.610824176639745,0.10796605529701615,1.2886162586956238,0.8518128269517308,0.8677005280046716
GSE21360_NAIVE_VS_PRIMARY_MEMORY_CD8_TCELL_UP,0.020130817256638997,1.6106408337943252,0.034474601971190295,1.4395196108857506,0.2066720495547066,1.2319778897106644
GSE16266_CTRL_VS_LPS_STIM_MEF_DN,0.020130817256638997,1.6096730316040986,0.00934643983517116,1.7946466582098852,0.12510535292731348,1.2979456460252548
GSE23925_LIGHT_ZONE_VS_NAIVE_BCELL_DN,0.020130817256638997,1.6091945643982055,0.14476088603645765,-1.2274664848307362,0.028313729136640473,-1.7365680180887428
GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_IRF4HIGH_BCELL_DN,0.011942786405030091,1.6091853109530712,0.14536417390205503,1.2711773480848232,0.8208054764722817,0.8859790571771647
GSE37563_WT_VS_CTLA4_KO_CD4_TCELL_D4_POST_IMMUNIZATION_UP,0.027597666207209076,1.6084468172063227,0.05740882578212455,-1.4030540934873879,0.028313729136640473,-1.7753551200986426
GSE25088_CTRL_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_UP,0.020130817256638997,1.6074669605180578,0.00934643983517116,1.7804696120726766,0.026188479649100177,1.464143280516934
GSE23568_ID3_TRANSDUCED_VS_ID3_KO_CD8_TCELL_UP,0.011942786405030091,1.606887663425775,0.030090791180285344,1.5002527509799937,0.6435209205741239,0.9797311970674633
GSE10500_ARTHRITIC_SYNOVIAL_FLUID_VS_HEALTHY_MACROPHAGE_DN,0.020130817256638997,1.6064122042767437,0.1390396954099979,-1.304474137260093,0.028313729136640473,-1.7039021671932484
GSE15624_3H_VS_6H_HALOFUGINONE_TREATED_CD4_TCELL_UP,0.020130817256638997,1.605600731197805,0.1008050750141214,-1.3176132185142178,0.028313729136640473,-1.5457800758589162
GSE22886_CTRL_VS_LPS_24H_DC_DN,0.020130817256638997,1.6055445442282774,0.01557778822265494,1.6851213407073184,0.2871331595384973,1.173705220131307
GSE17580_TREG_VS_TEFF_DN,0.011942786405030091,1.6050697996081358,0.06844499078057775,-1.389622643169908,0.028313729136640473,-1.4916749729739183
GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_IL12_CD8_TCELL_UP,0.020130817256638997,1.602274816132224,0.2009174137307524,-1.1937945109092836,0.028313729136640473,-1.5596990882082185
GSE20727_CTRL_VS_H2O2_TREATED_DC_UP,0.011942786405030091,1.6016293284815994,0.3362982150668599,1.1211496301013633,0.15233378358096955,-1.1848912919295056
GSE25123_CTRL_VS_IL4_STIM_PPARG_KO_MACROPHAGE_DN,0.020130817256638997,1.6014988247865451,0.7944193641683855,0.8840069863809686,0.20107304993809327,-1.1861669780721182
GSE10273_HIGH_VS_LOW_IL7_TREATED_IRF4_8_NULL_PRE_BCELL_UP,0.011942786405030091,1.6009598333675426,0.48954504014351674,1.0421118507396352,0.043567880313524196,-1.3263480365154159
GSE25677_MPL_VS_R848_STIM_BCELL_DN,0.011942786405030091,1.598952959792964,0.05786277272692568,1.3965396698866892,0.6328082981175567,0.9811239982272512
GSE17974_0H_VS_48H_IN_VITRO_ACT_CD4_TCELL_UP,0.020130817256638997,1.5986085313706466,0.1876959379740435,-1.1963459779191967,0.04325591306200725,-1.5317400211771828
GSE17186_BLOOD_VS_CORD_BLOOD_CD21LOW_TRANSITIONAL_BCELL_UP,0.011942786405030091,1.5985769347474867,0.084771714922049,-1.2879029633126926,0.028708133971291867,-1.4776205324798548
GSE17974_0H_VS_6H_IN_VITRO_ACT_CD4_TCELL_UP,0.027597666207209076,1.5971846307815654,0.1401999259000802,-1.2333375684511572,0.028313729136640473,-1.6799401480487999
GSE411_WT_VS_SOCS3_KO_MACROPHAGE_IL6_STIM_100MIN_DN,0.011942786405030091,1.5971783093589758,0.48013139885026,-1.030353772427553,0.043567880313524196,-1.377008402299728
GSE15324_NAIVE_VS_ACTIVATED_ELF4_KO_CD8_TCELL_UP,0.020130817256638997,1.596872574024427,0.041927710843373496,-1.4536712864856112,0.028313729136640473,-1.7494302189271846
GSE41867_DAY8_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP,0.011942786405030091,1.5967457271865724,0.19811258785662675,-1.1767920583276321,0.028313729136640473,-1.5692418208057122
GSE19888_ADENOSINE_A3R_INH_VS_INH_PRETREAT_AND_ACT_WITH_TCELL_MEMBRANES_MAST_CELL_UP,0.020130817256638997,1.5961666354014579,0.34061508268435126,1.1324317581372019,0.8184615384615385,-0.907285881227968
GSE3039_ALPHABETA_CD8_TCELL_VS_B2_BCELL_UP,0.011942786405030091,1.5959050153578227,0.6634439625249187,0.9594506736238229,0.04372055458338942,-1.4052124455305484
GSE22589_HEALTHY_VS_HIV_INFECTED_DC_DN,0.020173913043478264,1.5956474765751587,0.00934643983517116,1.6436737901860634,0.5255596936658945,1.044534937772218
GSE8685_IL2_ACT_IL2_STARVED_VS_IL21_ACT_IL2_STARVED_CD4_TCELL_DN,0.03431432968379683,1.5944182284764847,0.7462055335968378,-0.9248169561391497,0.058293375290524634,-1.4065667234901686
GSE26928_NAIVE_VS_CENT_MEMORY_CD4_TCELL_UP,0.020130817256638997,1.592962425198684,0.21870241264645252,1.2235318503805104,0.7086961910198069,-0.9567885531076503
GSE7460_CD8_TCELL_VS_CD4_TCELL_ACT_UP,0.027597666207209076,1.5928775676769846,0.3005681923340305,1.1453923874221519,0.16025117739403452,-1.1820780381446794
GSE35543_IN_VIVO_NTREG_VS_IN_VITRO_ITREG_DN,0.027597666207209076,1.5925732584432086,0.5076405233282569,1.035959865199999,0.4218321690688832,-1.0700602066960738
GSE5679_CTRL_VS_RARA_AGONIST_AM580_TREATED_DC_DN,0.011942786405030091,1.5922196777832458,0.020187454938716657,-1.749889002862427,0.028708133971291867,-2.1726889605622772
GSE40443_INDUCED_VS_TOTAL_TREG_DN,0.027597666207209076,1.592199685637127,0.00934643983517116,1.6665267220919007,0.10892018779342723,1.3017237353609095
GSE14000_UNSTIM_VS_4H_LPS_DC_TRANSLATED_RNA_DN,0.020130817256638997,1.5918630734777963,0.01557778822265494,1.4999264645545254,0.6621831437540081,0.9727921553212907
GSE3982_EFF_MEMORY_CD4_TCELL_VS_TH1_UP,0.020130817256638997,1.5916733383910753,0.26988918417489843,1.1919894493916516,0.7947979691014933,-0.9094674201196709
GSE22886_NAIVE_TCELL_VS_DC_UP,0.027597666207209076,1.590846914535492,0.03414610214394349,1.4307821125880045,0.2649151614668856,1.1845530891761764
GSE28737_FOLLICULAR_VS_MARGINAL_ZONE_BCELL_BCL6_HET_UP,0.011942786405030091,1.590506677210104,0.6315977650231448,0.9761278975404849,0.1341331213413312,-1.2116090426630897
GSE12366_PLASMA_CELL_VS_MEMORY_BCELL_DN,0.020130817256638997,1.5899733932924092,0.05860357697647883,1.4029732855934436,0.8184615384615385,0.8895859725869519
GSE6269_STAPH_AUREUS_VS_STREP_PNEUMO_INF_PBMC_UP,0.027597666207209076,1.5887776099562672,0.031029211956521738,1.4528137167391133,0.3598127821422966,1.1379039118251995
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_8H_DN,0.020130817256638997,1.5885742426231515,0.09945544749601581,1.3290226979674415,0.9457986614501618,0.7847755559700655
GSE6269_HEALTHY_VS_E_COLI_INF_PBMC_UP,0.027597666207209076,1.5871872616655962,0.21209446435969953,-1.1626782197662302,0.028313729136640473,-1.6563428211305957
GSE7459_UNTREATED_VS_IL6_TREATED_ACT_CD4_TCELL_UP,0.03441139700948574,1.5863462754840292,0.20692291356976003,-1.1965524141745298,0.0371086906847437,-1.5664499027390315
GSE30083_SP2_VS_SP3_THYMOCYTE_UP,0.027597666207209076,1.5857134681668197,0.1463020885884371,1.27449474485311,0.7780716907795292,0.9090958922301855
GSE7831_UNSTIM_VS_INFLUENZA_STIM_PDC_4H_DN,0.027597666207209076,1.5856956688524289,0.00934643983517116,1.7686356903109066,0.028313729136640473,1.4506228605812173
GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_IFNAR_KO_DN,0.011942786405030091,1.5854972487536734,0.020114112080852783,1.5444640018272229,0.09003864343255695,1.319218734540201
GSE37301_COMMON_LYMPHOID_PROGENITOR_VS_RAG2_KO_NK_CELL_DN,0.020130817256638997,1.585396242922539,0.0711500547645126,1.3901013837274998,0.8032524049473202,0.8952016950593358
GSE1460_NAIVE_CD4_TCELL_CORD_BLOOD_VS_THYMIC_STROMAL_CELL_UP,0.020130817256638997,1.583849427892204,0.36657953547769173,1.1195228301759088,0.5707126268182374,-1.0019055715495668
GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_17H_UP,0.020130817256638997,1.5829946140838054,0.18404392664374933,1.2567272056727739,0.6261171617758802,0.9935115042781545
GSE22886_NAIVE_BCELL_VS_BM_PLASMA_CELL_UP,0.027597666207209076,1.5813899147502537,0.01557778822265494,1.605538585914245,0.15856425516087036,1.2624349947588767
GSE22886_UNSTIM_VS_IL2_STIM_NKCELL_UP,0.020130817256638997,1.5810923310806262,0.1607259127300382,-1.2128181694736917,0.028313729136640473,-1.5931952759266184
GSE26030_TH1_VS_TH17_DAY5_POST_POLARIZATION_DN,0.011942786405030091,1.580774053320468,0.00934643983517116,1.9815850675594069,0.00857498891165227,1.656760206756893
GSE5455_HEALTHY_VS_TUMOR_BEARING_MOUSE_SPLEEN_MONOCYTE_UP,0.020130817256638997,1.5800822490146682,0.17191797970496753,1.2519853102443657,0.9082410389976031,0.8271232048080279
GSE22229_UNTREATED_VS_IMMUNOSUPP_THERAPY_RENAL_TRANSPLANT_PATIENT_PBMC_DN,0.027597666207209076,1.5798462762234866,0.6972697035510861,0.9370039975627412,0.5905584696081456,-1.0068035681568985
GSE2128_CTRL_VS_MIMETOPE_NEGATIVE_SELECTION_DP_THYMOCYTE_C57BL6_DN,0.011942786405030091,1.5791053777036157,0.022074915157474072,1.4980295413610056,0.4839890924327979,1.058026697139328
GSE360_T_GONDII_VS_B_MALAYI_HIGH_DOSE_DC_UP,0.027597666207209076,1.5790118420631132,0.00934643983517116,1.5755577045151044,0.051820415456779095,1.376310589971992
GSE39556_UNTREATED_VS_3H_POLYIC_INJ_MOUSE_CD8A_DC_DN,0.020130817256638997,1.5781913978431132,0.5755733789058707,0.9912828706043333,0.6741927768476441,-0.9794863863669089
GSE37533_PPARG1_FOXP3_VS_PPARG2_FOXP3_TRANSDUCED_CD4_TCELL_DN,0.011942786405030091,1.577811364783189,0.45571916721804784,1.058518094206801,0.028313729136640473,-1.5461934440259169
GSE29164_UNTREATED_VS_CD8_TCELL_TREATED_MELANOMA_DAY7_DN,0.027597666207209076,1.5773147746320288,0.2657831894551985,1.1854656972207207,0.975138197786001,0.7294502023121104
GSE4590_LARGE_PRE_BCELL_VS_VPREB_POS_LARGE_PRE_BCELL_UP,0.020130817256638997,1.5768368883015456,0.12596149116733446,1.2923556172166486,0.7930380361865985,0.9071451398819806
GSE3982_MAST_CELL_VS_BCELL_DN,0.027597666207209076,1.576562890342633,0.07144649497000251,1.371288815464164,0.7035630458176767,0.9481007369117536
GSE36826_WT_VS_IL1R_KO_SKIN_UP,0.020130817256638997,1.5756171323984205,0.5103436521294501,1.0282802322235136,0.15487316421895858,-1.2131738248249047
GSE6674_UNSTIM_VS_PL2_3_STIM_BCELL_UP,0.03441139700948574,1.5755925035504363,0.020187454938716657,1.5227770161831338,0.4004502814258912,1.1245500387004337
GSE27786_LSK_VS_LIN_NEG_CELL_UP,0.011942786405030091,1.5754458455507285,0.5235321294005318,1.0247738493767344,0.2987315585461176,-1.1257063838291073
GSE39556_UNTREATED_VS_3H_POLYIC_INJ_MOUSE_CD8A_DC_UP,0.020130817256638997,1.574701897068033,0.00934643983517116,2.0127915092623674,0.00857498891165227,1.6008835750010773
GSE21546_SAP1A_KO_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN,0.011942786405030091,1.5742135704931919,0.0664114682143218,1.3618068269222356,0.655619264751882,0.9738760152777083
GSE369_PRE_VS_POST_IL6_INJECTION_IFNG_KO_LIVER_DN,0.027597666207209076,1.5721126791716948,0.030090791180285344,1.4587482466195099,0.24083372637231074,1.201343123041585
GSE27786_CD4_VS_CD8_TCELL_DN,0.011942786405030091,1.5715758833905045,0.12862442302095728,1.2862648439971656,0.38267244251916027,1.1179919216754004
GSE411_100MIN_VS_400MIN_IL6_STIM_MACROPHAGE_UP,0.011942786405030091,1.5713435829240034,0.08579164006955603,-1.3312743651199377,0.028708133971291867,-1.696212752782182
GSE32423_MEMORY_VS_NAIVE_CD8_TCELL_DN,0.011942786405030091,1.5713365024982768,0.19293139293139291,1.2214639884654652,0.6729587357330993,-0.9780015972898182
GSE9650_EFFECTOR_VS_EXHAUSTED_CD8_TCELL_DN,0.027597666207209076,1.5689946849083856,0.01557778822265494,1.5618556657500533,0.10613319294551198,1.3195946818628865
GSE42021_TREG_PLN_VS_CD24LO_TREG_THYMUS_DN,0.027597666207209076,1.5687677840493572,0.00934643983517116,1.6962767095709537,0.1755600827067898,1.2526458227990853
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_48H_ACT_CD4_TCELL_UP,0.027597666207209076,1.5676781191543787,0.061934775257616634,1.409446899926061,0.7851572684040828,0.913758396660206
