Gene,effector_vs_all_log2FoldChange,effector_vs_all_pvalue,effector_vs_all_padj,intermediate_vs_all_log2FoldChange,intermediate_vs_all_pvalue,intermediate_vs_all_padj,memory_vs_all_log2FoldChange,memory_vs_all_pvalue,memory_vs_all_padj
Gm14125,2.7517255484661574,5.00447031334107e-4,0.002532770907734989,-1.9298285597128209,0.0457542151541858,0.1773254689605801,-0.8218969887533362,0.36248655023128323,0.6738431893703803
Gm15550,-1.8085924700398666,0.2001882996638147,0.34939830265727273,1.0811419296644493,0.4379906091938163,NA,0.7274505403754173,0.6030067530369805,NA
Gm14046,0.20491615199083107,0.8046073045229505,0.8868252517891837,0.40885067480247184,0.6440371853378717,0.8368326122941392,-0.6137668267933029,0.4965305248689387,0.7739514942796981
Gm6733,-0.008628493352775834,0.9895106500340866,0.9941161221337238,-0.13842724839175988,0.8451322989846246,NA,0.1470557417445359,0.8329390264634996,0.9403662113954487
Gm11599,-1.9951203406757396,0.4207504395129429,NA,-0.2953611422935272,0.9102950542339755,NA,2.2904814829692666,0.36142397121602005,NA
Gm14766,1.612884401667588,0.4299061163725048,NA,1.413266777616998,0.5191631702916969,NA,-3.0261511792845863,0.19511041623669043,NA
Rpl3-ps1,-6.791752750455576,0.013841580930542266,0.042141792068116364,3.382210824847952,0.227171056590835,0.48413963252890535,3.4095419256076234,0.2233736438206224,0.5246692684360241
Znf41-ps,0.16779165040446253,0.5930845211196134,0.7374862770945998,-0.3679736937229144,0.27761783022990466,0.5442107466269274,0.20018204331845182,0.5514843373957574,0.8075819899899315
Gm15452,4.221317042868395,0.17127547936688353,NA,-2.0307431489058714,0.5534972908552094,NA,-2.1905738939625232,0.5227169684695057,NA
2610024D14Rik,-0.7917348932598902,0.44845796595956916,0.6135458715047817,0.374151066595525,0.7282610870126407,NA,0.4175838266643654,0.6964318285829667,NA
Gm13988,-0.4262690019809621,0.7989274836874193,NA,0.3011986104002475,0.8653552654990263,NA,0.12507039158071478,0.943880978108377,NA
AA413626,0.49605292571861065,0.3142912711954631,0.4819688791181988,-0.14769694914800602,0.7836196779206503,0.9089783133456428,-0.34835597657060435,0.5177439280139513,0.7865820166093669
Gm13370,-3.914159252798704,0.001902778347307285,0.007978452218241653,2.082161386845813,0.12177809225239225,0.33342983737601967,1.831997865952892,0.17337957213108032,0.45418811359696876
Gm12586,0.6275633754776009,0.35888900247683575,0.5286840460758913,0.4720873804323947,0.520787441439083,NA,-1.0996507559099955,0.158634981838387,0.4310973913151141
Gm14018,2.0390517519415456,0.25659011328892384,NA,-0.2704317365390507,0.8946302445845203,NA,-1.7686200154024947,0.4005861609270397,NA
Gm11870,0.11641153754345375,0.9275161580140078,NA,-1.0394021217547238,0.4731372839920182,NA,0.9229905842112699,0.48823720096548007,NA
Gm11510,1.2043489499775717,0.32469469106960963,NA,0.37782733940973945,0.7765530057688026,NA,-1.582176289387311,0.27081625519327934,NA
Rpl10a-ps1,-1.3859149512058622,0.21732960482355515,0.3698050337181892,0.8502018766078435,0.48024089253472924,0.7270600933192939,0.5357130745980185,0.6564699968596508,0.8613311215275274
Gm22514,-0.3087642234822173,0.7095748048241897,0.8218205574523357,-0.20399364978086265,0.8184229579495694,NA,0.5127578732630799,0.5556548790244304,0.8101555037412623
Gm22107,-0.36977554073591107,0.807065202072098,NA,0.26775092742199225,0.8661932997527697,NA,0.10202461331391882,0.9488183061703114,NA
Gm23657,0.21085568451475664,0.9086934728860439,NA,-0.5843572197549481,0.7714449144239661,NA,0.3735015352401916,0.8488144677161489,NA
Gm22204,0.2556335874110105,0.7906588337912192,0.8777542737637605,-0.8008143144285662,0.4622089801681383,NA,0.5451807270175559,0.5910979629571975,NA
Gm25106,-0.0013898506529705014,0.9987516015362008,0.9989746367308271,-0.498993429904513,0.6098933662038659,NA,0.5003832805574836,0.5903587472253886,0.8305359539230508
Gm23887,0.7756445817197121,0.22258369773801348,0.37598191436127476,-0.2520355694976715,0.7190863855431667,0.8737777737367327,-0.5236090122220406,0.45671514766553273,0.74591536901824
Gm22027,0.1190531115222396,0.9029199661450447,0.9464154034494354,-0.7319226880289054,0.5038026539770855,NA,0.612869576506666,0.5482671607368745,NA
Gm24893,-2.3623911644874167,0.142877395715573,NA,1.5144098128195984,0.3100674360602092,NA,0.8479813516678183,0.5737320615492376,NA
Gm16276,1.4213683330692315,0.233639706397733,NA,-1.3710154309007452,0.33124547298229473,NA,-0.05035290216848613,0.9695017356415954,NA
Gm13881,-1.800264815704766,0.292976440582475,NA,1.6032360530365062,0.323369155519008,NA,0.19702876266825994,0.9063968580524623,NA
Gm12798,0.01615415837743723,0.9864380922521317,0.9921383502703448,-1.1088375373787969,0.29997439747877974,NA,1.0926833790013597,0.2678579633793367,0.5792953361814566
Gm15472,-0.8820161507527491,0.01127997936007674,0.035728410771067004,0.38834211169241306,0.28572513429436325,0.5537504815085447,0.4936740390603363,0.17280672866393915,0.4535614090126477
Gm12061,0.25392236632348913,0.7028950240480958,0.8164063047549877,-0.35216450784622627,0.6302346458257427,NA,0.09824214152273714,0.8905506004842141,0.961347389760004
A230072E10Rik,-0.1256080327368286,0.6950528841056403,0.8118638725134455,-0.37423118034805314,0.28123499875113367,0.5486728978144765,0.49983921308488205,0.1434560497313847,0.40735007962623343
Gm15473,1.6561726551181795,9.885984923826256e-6,8.010732966769391e-5,-0.577203217908179,0.17108810860702894,0.4092754023091027,-1.0789694372100007,0.011590556432450654,0.07657380708718786
Gm16741,0.9058915911047656,0.2980472363500568,0.4650767790955177,-0.002350832478223252,0.9980012998326645,0.999290392359915,-0.9035407586265424,0.3390690260443456,0.6505892296524135
D930015M05Rik,-1.11304958745597,0.5235707242397928,NA,-0.4449116061396624,0.808189868101072,NA,1.5579611935956328,0.370235552374737,NA
Gm13972,-0.19211650034927275,0.7750466298185237,0.8673038665668161,-0.5748721185211807,0.43316270126083706,0.691325565570175,0.7669886188704534,0.27268041757310796,0.5841008577920103
Ubl5,-0.18222961138711222,0.019258911137973792,0.05509290200276789,0.20268831448117877,0.01503381950539987,0.08289392180477397,-0.020458703094066548,0.8061558349743939,0.9272485706900854
Gm11342,0.6367610222345124,0.20212385374566208,0.3516801945913646,-0.8377378830344698,0.14213179649396382,0.36680619148292837,0.20097686079995744,0.7093304173402093,0.8868191037130384
Gm15879,-0.5523891503858787,0.0020958533651157726,0.008639969831894658,0.5265185021990375,0.005590070843457111,0.040503267262308774,0.025870648186841833,0.8921557963370514,0.9618068003279124
Gm13667,0.21089671705501173,0.8097208162442682,0.8902705212539005,-0.2372146061814014,0.8041786200972776,NA,0.026317889126389805,0.9776774895153688,0.9939021478652235
1700056N10Rik,0.7120944011855563,0.01223415091407532,0.03811948656983886,-0.33165928651899246,0.2874422522628799,0.5554225629866786,-0.3804351146665639,0.22095751912347997,0.5217217971756561
Mir142hg,0.7094002275964424,0.0018826556744359793,0.00790477128267987,-0.19694526463759118,0.42275449686957767,0.683025156400394,-0.5124549629588506,0.037152272079256705,0.1733415577398276
Gm14321,-0.5734908812295388,0.6145535158407947,0.7537876164083301,-0.07069569468836508,0.9523646230890894,NA,0.6441865759179041,0.5881428128892017,0.829743030014224
Ino80dos,0.545556424193796,1.0514328224778361e-4,6.480037993640493e-4,-0.42905659193464957,0.0057139276519106936,0.04122777775385585,-0.11649983225914706,0.4434216267541576,0.7356767898421251
5830444B04Rik,1.0885025698163027,0.07868557147377504,0.17027789570288124,-1.762502439747896,0.008578242350138559,0.0554607444084426,0.6739998699315933,0.31002343114647785,0.6233915429457468
1700095J12Rik,-2.2083441575256058,0.050432666524176516,0.1198898830450116,0.6520958496056876,0.5391136742631134,NA,1.5562483079199183,0.13288344131361515,0.3910174490786929
Gm15232,-0.015647705123112338,0.9163312933661527,0.9540879555964428,0.5205868866452373,0.0010303482305128856,0.011219106888126652,-0.5049391815221244,0.0016837650308837303,0.017601171444560238
9430091E24Rik,0.1058989771888933,0.6605281997266879,0.7888822896009159,-0.20836702158516518,0.4259469152511091,0.6857818021211496,0.1024680443962719,0.6908359717009119,0.8780793836477058
Gm15880,-0.5766600088312055,0.31262207287200844,0.4802312490418334,0.2253981464868805,0.706755549501263,0.867462390616649,0.35126186234432505,0.5546936305276843,0.8095154024860498
Gm16344,0.29515869668026207,0.19844985035166607,0.34700639458329585,-0.23051354656594217,0.3506154044118581,0.6195135139999979,-0.0646451501143199,0.7930646257196633,0.9221804103410435
2410152P15Rik,1.1130141581866773,0.38056066530152183,NA,0.4379746379498817,0.7503423319384197,NA,-1.550988796136559,0.29463215934529985,NA
AI847159,0.9806557808832476,5.170428270183323e-8,6.871913419035936e-7,-0.27085216542935386,0.17003806611548528,0.40776093307058614,-0.709803615453893,3.4089222110333847e-4,0.004944065988187492
Gm12367,0.1856547487392355,0.8669852160012064,NA,0.4148918683523702,0.7297024874039422,NA,-0.6005466170916055,0.6345189012261687,NA
Gm14539,-0.377028153619426,0.1020327772667398,0.21016546763749255,0.2510785921199438,0.3078342430212953,0.5761132904633129,0.1259495614994815,0.6088728799867431,0.8385868779938048
4930565N06Rik,-0.5816936219392336,0.6018639989569353,0.7441680749007904,0.1306250275405898,0.9110853580180472,NA,0.4510685943986438,0.6956659293877714,NA
Gm12352,0.5404969478440982,0.12124594657377448,0.24101213567244464,-0.2744681037119822,0.47220622055784445,0.7213926629449718,-0.26602884413211597,0.4837258125049785,0.7645512061530128
Gm10241,5.731337293602971,NA,NA,-2.785753244171683,NA,NA,-2.9455840494312877,NA,NA
B230312C02Rik,-0.19926745153018516,0.41088801451271595,0.5791136538230061,0.25402682469668464,0.32597702997513667,0.5942106493649941,-0.054759373166500105,0.8326061291073308,0.9403662113954487
Tmem240,-0.24884475910645534,0.6448322676649232,0.7769767470249795,0.24185004681775127,0.67812425735437,0.8522594631104995,0.0069947122887037754,0.99040450460494045,0.9970056837898505
A730011C13Rik,0.8425406113606192,0.003245481932192989,0.012450975224233319,-0.6468016591943592,0.03989761908977307,0.16223014624133933,-0.19573895216626003,0.5289447326653332,0.7932133626890898
4933408N05Rik,0.2137804800737587,0.6578588282156017,0.7867841073502762,0.042963266957953834,0.9343407380242421,0.9715818989860857,-0.2567437470317122,0.6245586996697516,0.8468243130021385
2610204G07Rik,0.11252848946554349,0.9448035103549839,NA,-0.27261707523112855,0.8774872875962173,NA,0.16008858576558505,0.9264100158167726,NA
1700095J07Rik,-0.02110841401633004,0.9623213725953775,0.980241279952448,-0.29448586524115006,0.5432092192938689,0.772980703834572,0.31559427925748007,0.504616149479802,0.7786572960089952
Gm16278,-0.87483322610233,0.23616320895651394,0.3930057636694133,-0.5494723469733176,0.48638722701774645,0.7314861198277337,1.4243055730756475,0.06510223699351951,0.2531833944786819
1700027A07Rik,1.4581884250897723,0.5282712640806578,NA,-1.6827748509570069,0.5164489959575007,NA,0.2245864258672343,0.9283339331351486,NA
A930006K02Rik,0.0891706599413036,0.656887018863524,0.7860531545524242,-0.21118521860633419,0.3305884737245397,0.5978124428569412,0.12201455866502993,0.5694554857196312,0.8181382038648662
Gm2800,-0.33442512697528753,0.2695573508932219,0.43312372506751845,0.6676757280904844,0.036196960649423265,0.15223871818714696,-0.3332506011151975,0.3040595915380677,0.6172082080578087
Tomm6os,-0.08754285448946852,0.8188288871802579,0.8961599476311242,-0.07310530249607453,0.8586820728291733,0.9380768320396836,0.16064815698554305,0.6914023735755288,0.8784027017762291
Gm15585,-0.4917532534961095,0.2476885643676937,0.4076792208738264,0.4858102663495833,0.2710479811631742,0.5369167751677424,0.005942987146526211,0.9893736580056844,0.9968216050853738
Gm12289,1.0709566489895417,0.0654102265254872,0.14757456471862848,-0.49335179809402135,0.44375352355986497,0.6976666873440183,-0.5776048508955203,0.3687905261052713,0.6789729406016718
A830036E02Rik,0.3662464616179931,0.5894445402280614,0.7345404731672774,-1.1726127104170452,0.12996053550440176,0.3475673145094501,0.806366248799052,0.25935428391222176,0.5693917276102286
Gm14471,-0.620047088829705,0.501529227648448,0.6606424264796408,0.3831851343267498,0.6899400180962102,NA,0.23686195450295525,0.8051459590308221,0.9269876389822558
Gm11632,2.5469881429883126,0.0911150891838244,0.1920039917451656,-4.2533248930941205,0.02383179510968181,NA,1.7063367501058084,0.28880869236329093,0.601483675123609
Gm14226,0.4182155201362918,0.3193668147896746,0.4876652052988844,-0.20829822613041604,0.6492666250172989,0.8393835895551873,-0.20991729400587547,0.6451389051334131,0.8568202830074269
Gm15344,0.4088893195669782,0.4604825175719032,0.6241020338012118,-0.09557438730378424,0.8738150026681717,0.9436595080386041,-0.31331493226319396,0.6032449096515131,0.8363417596814521
Gm13266,1.2678014838614904,0.35282031374891587,NA,-0.20649174799043027,0.8923875594849496,NA,-1.0613097358710601,0.5060486943606093,NA
Gm14827,-0.8935496602162941,0.1440431002398472,0.27398621763426084,0.16187325494759977,0.7974012683116969,0.9144326514476417,0.7316764052686944,0.23507879257927594,0.5405612194474491
C630043F03Rik,2.0781672648028526,1.3333136788832456e-5,1.0305283809694662e-4,-1.0867414268998723,0.058623787464981605,0.20844758090395588,-0.9914258379029809,0.07940070641579514,0.28617576144923484
Gm16185,-0.1543445526767882,0.6958442198602587,0.8123245613485628,-0.4646305919828707,0.27649546758527405,0.5426135564299781,0.6189751446596592,0.1376891006878614,0.3980106088125169
C230037L18Rik,0.33968301858899297,0.30472031542709066,0.47190253207397626,-0.5397468524377228,0.1373142387378841,0.35906098860751157,0.2000638338487299,0.5752540787502803,0.8216575460382286
Gm17477,0.23269658923970074,0.5624732951540391,0.710918628287814,-0.15890698844489515,0.7134508059273931,0.8713043183604332,-0.07378960079480494,0.8642315341375881,0.9522853130874556
Gm12708,-2.7681761608760262,0.05001708216540953,0.1190996868787184,2.2542377386388193,0.07110207863920685,NA,0.5139384222372065,0.6849594289483665,NA
1810062O18Rik,0.7211470787686538,0.20892517697359733,0.3598100039083889,-0.5477727298040534,0.38736052200675297,0.6523683174563675,-0.17337434896460036,0.7832584568592742,0.9175458233771387
Gm11706,-0.19740185589145087,0.8954050480247472,NA,-1.015572637387304,0.5474740957966961,NA,1.212974493278755,0.42656969540452044,NA
Gm13962,0.5139538673076656,0.3745586168229377,0.5445583201330643,-1.2649692348428438,0.06292439345725086,0.2186394176238645,0.7510153675351781,0.21847573460576786,0.5190798576475526
Gm14161,-1.40546403503433,0.6072296697623201,NA,-2.443155699119075,0.40592841940474667,NA,3.848619734153405,0.16668923432242855,NA
Gm11583,-5.225147762246802,0.05484339429381674,0.1281562869659607,2.5216905276637798,0.3619963973148869,NA,2.7034572345830226,0.32806109412119455,0.6401664935846036
Gm830,0.08186450461751058,0.9459218965396597,0.9712939419076425,-0.2426771848796471,0.8527585917870291,NA,0.16081268026213638,0.9006045875371343,NA
Gm11944,0.8555923899534933,0.19133782347229517,0.3380345572753812,-0.572278709854127,0.4338667614360679,0.691602057351953,-0.28331368009936664,0.6937137879650436,0.8793191230719279
Dlx1as,-1.0969739439240158,0.4215903712463693,NA,-0.039422913336912994,0.9775785181752059,NA,1.136396857260929,0.3968437374761064,NA
Gm16249,0.4646847985346668,0.16763726008321075,0.3071892351079885,-0.4860731158326021,0.18781947352712758,0.43278082303990906,0.02138831729793497,0.953012956679268,0.9854681580015803
Gm5577,0.10215083593545903,0.8353556591150109,0.9062754020046344,-0.4701178658537467,0.3817916822565241,0.6477336461982208,0.367967029918288,0.4785155750897532,0.7613428762862113
Bbip1,0.23228716350153647,0.3197769604802413,0.48816666870858916,0.0033183663728612567,0.9894295516250807,0.9960497191480988,-0.23560552987439706,0.3469522943681809,0.6588475101431241
Gm15503,-2.8644237294929016,0.09492531337588857,NA,0.8895076259204642,0.590449342669507,NA,1.9749161035724376,0.22034179817218544,NA
2810471M01Rik,-0.0455345402838947,0.9786289628973707,NA,-0.8910919727270054,0.6378906373214768,NA,0.9366265130109,0.5955022648779866,NA
Gm12296,0.5451474844523304,0.2700463477987986,0.4337592224460531,0.10671732109086243,0.8421133352253587,0.9308324624595935,-0.6518648055431928,0.23311867046178425,0.5380370315492635
Gm12743,1.0425823590078394,5.719998977119182e-4,0.002840340955489669,-0.18770329319310647,0.5734945077222436,0.7932805000065088,-0.8548790658147329,0.011766820852318312,0.0775309143785697
Gm11205,-0.05581712039449268,0.9500801488797039,0.9738120649346295,0.9017359723253107,0.3359210666573282,NA,-0.8459188519308181,0.3859598535602138,0.6934690425981894
Gm15567,-0.4998379576300786,0.4995558802578056,0.6586725898365355,-0.16668392981064145,0.8325060988688567,0.9280640472692754,0.6665218874407199,0.38590096970004995,0.6934690425981894
Gm11655,0.9696572283145379,0.14700709494935207,0.2782832121560005,-0.07453251640397564,0.9199119219872697,NA,-0.8951247119105622,0.2426252914173881,0.5504530029993762
Gm16267,0.36752715229497157,0.6058305102318822,0.7472170496589926,0.581337332334968,0.444463011125637,0.6980326767035173,-0.9488644846299396,0.22755355252758452,0.5305981949116747
Slc36a1os,-0.09563440406671388,0.8132418788437498,0.8923773834615862,-0.12122174428640578,0.7806286154864012,0.9079285598902096,0.21685614835311934,0.6132908142008356,0.8401006284828734
Gm15962,-2.7305748785126345,0.1482171496026052,NA,1.5921317964485917,0.39339310890307655,NA,1.1384430820640425,0.5406169925712586,NA
Far1os,-1.431378036242891,0.4194453481121633,NA,1.7604401735457889,0.31846862357201194,NA,-0.329062137302898,0.8560910651243808,NA
Gm16135,-0.211019944645275,0.7789817820148128,0.8696909399434792,-0.9284439034370644,0.2644638491980692,NA,1.1394638480823396,0.14188365632638616,0.4049196381883508
Gm16224,0.28133838553007134,0.7574309639972184,0.8550808538736084,0.5475411495956207,0.5720808578862809,NA,-0.8288795351256919,0.4125218615453336,0.7140027405970523
Crocc2,-2.5438572656604754,0.4231457968002494,NA,5.203218883312392,0.11147433589266591,NA,-2.6593616176519164,0.4358517178985556,NA
Gm13842,0.3751167697532201,0.16207549371974803,0.29975684375792355,-0.33570355766233156,0.2547745868691498,0.519123823020129,-0.03941321209088823,0.8915280073991958,0.961708427631616
Gm15471,0.02691800221004216,0.9790683117189998,0.9886145450463618,-0.4497633285188262,0.6868200127696759,0.8572855326497945,0.4228453263087841,0.7002177371087942,0.8827286218240372
Gm16279,0.3085844382363027,0.20812448513609663,0.35896208711837974,-0.49675308341384994,0.062365172913973664,0.21752267241798484,0.18816864517754722,0.4738472056666925,0.75802602039186
Gm15839,0.66031616532713,0.6056262213308499,0.7471697687208034,-0.825573989073697,0.5601246663315129,NA,0.16525782374656672,0.9045184942165352,0.9676475556373999
Rapgef4os2,0.010772046226810992,0.9940309117109786,0.9965339272684176,-0.604987104534118,0.6976173781798967,NA,0.594215058307307,0.698429988290967,0.8815190639404715
Gm11549,-0.062205921310770865,0.9486050300142217,0.9728224223088034,0.6056563017020413,0.5495545466766657,NA,-0.5434503803912702,0.6054006509170035,0.8374481647178255
Dbhos,0.2789428154906865,0.618892199389409,0.7576407683129929,-0.9497121071041732,0.12329971226076375,0.33634863613028343,0.6707692916134864,0.26093856456855935,0.5709889940865386
Gm12977,0.3012957011855283,0.42593355087325163,0.5933192336873657,-0.005768904423854296,0.9887330511846775,0.9957775900557388,-0.2955267967616743,0.4706810478546319,0.7555737546649396
Gm15492,0.3263804759608471,0.6129308988258553,0.7528637037819843,-0.6055898572695888,0.39148675875127115,0.6561275654437738,0.2792093813087417,0.6858370484668531,0.8757280875402133
Gm11335,-1.0286265607164753,0.48110409385503233,NA,0.5977891840374449,0.6910397061251009,NA,0.4308373766790305,0.7745673222585387,NA
Gm12051,1.6030194541692435,0.19826751890400451,NA,-2.745109281511082,0.08813041960370475,NA,1.1420898273418383,0.3912225658583789,NA
Gm5860,0.48504333996870097,0.44889757812919895,0.6136463459303165,0.42809461903436397,0.5303153382017672,0.762729922643537,-0.9131379590030647,0.1854084729388916,0.4706565322270432
Gm12744,-0.09752195649937745,0.8647889082977714,0.9231697599393954,1.1311233670017404,0.05704595242290322,0.20447383914793044,-1.0336014105023632,0.10352070136127053,0.33695474131592223
C230035I16Rik,-1.5007017634817708,0.23312244522480205,0.3892290803204218,2.152786567560256,0.07990304835351869,NA,-0.6520848040784849,0.6162492274809102,0.8411587284001574
Srrm3os,0.43281203931699525,0.791117774093491,NA,-0.8792339513094363,0.6341988288013248,NA,0.44642191199244097,0.79759558406621,NA
Slc2a4rg-ps,0.6517843189320954,7.817531001469807e-5,4.978986328557876e-4,-0.46319834947681593,0.008959014708478936,0.057138523257645193,-0.18858596945527953,0.2869381289297752,0.5994700714106441
Gm13569,-0.3054309869082308,0.9011894594418273,NA,0.7979779787239759,0.7591245415733902,NA,-0.49254699181574524,0.8521600159812751,NA
2810455O05Rik,-0.3816964642043662,0.32496945005250266,0.4936537787977478,0.9344301432398017,0.019082375402034092,0.09725068997909804,-0.5527336790354351,0.1857536625963802,0.4709537071406613
Gm11646,-0.20553591986974998,0.8284730459717562,0.9021956656716498,-0.017017309561941668,0.9866265537425447,0.9950078803812197,0.22255322943169165,0.8253735662403696,0.9368671772291075
Gm12031,-0.055776772370687046,0.9251553113761706,0.9592507781610197,0.41476586009106,0.5105226595984897,0.7477502669646682,-0.35898908772037325,0.574946283437423,0.8213518334820329
4933421O10Rik,-0.0014032161226518454,0.9965912897217785,0.9976568314520948,0.03131448472276128,0.9291824788021862,0.9691345829685533,-0.029911268600109432,0.9321958778988624,0.9784020733601737
Gm15927,0.6463259211699175,0.20770253964314486,0.35842792335258944,-0.30194272135546135,0.5787690990333907,0.7960442919832103,-0.34438319981445614,0.5248433834454352,0.7907176952415534
Abhd11os,1.3984125088413577,0.4208485944112374,NA,1.0582195250558495,0.570519763005792,NA,-2.456632033897207,0.2312449049872884,NA
Gm15537,-1.1872947422808038,0.5374437147122977,NA,1.8771137091705048,0.31870489960067394,NA,-0.6898189668897012,0.7324720874593746,NA
Gm11542,0.5051787519128375,0.4173761909619284,0.585264196366518,-0.7855184557526232,0.2542505497897604,0.5184030682770764,0.2803397038397862,0.6748075063844486,0.8707129213448797
Gm15834,-1.39452004663956,0.06877970615027346,0.15328488809407875,0.388299279090299,0.6233944340632451,0.8229424473869799,1.006220767549261,0.1990779414502948,0.48960331389108047
Gm13415,1.1072337518312507,0.3470292066691903,NA,-0.2937511953590519,0.8230220856006984,NA,-0.8134825564721988,0.5491089544206362,NA
8030453O22Rik,-4.002044811400266,0.021113167191195492,NA,4.093959760638843,0.01168515087949445,NA,-0.09191494923857903,0.9571903759592892,NA
E330016L19Rik,1.2963534840252027,0.40571198125564595,NA,-0.13047081581872785,0.940082380847267,NA,-1.165882668206475,0.5192006224956072,NA
Gm16024,0.711093331176822,0.6270263468856917,0.7633734731451517,-1.2552195185304906,0.4308873448939002,0.6898193001909667,0.5441261873536682,0.7286465245990423,0.8950352037422156
Gm14066,0.11493223089605249,0.9311942997311473,NA,-0.41118738528950016,0.7778693897645967,NA,0.2962551543934477,0.8339470548540265,NA
Ict1os,0.2860815333052517,0.44040079796585907,0.6063337198460256,-0.0997333815167642,0.8028072580096897,0.915843090851093,-0.1863481517884875,0.6405002013499642,0.8553020981441596
C030013C21Rik,-0.49000406033253185,0.798002954013147,NA,-0.6584429791232306,0.7509433839062148,NA,1.1484470394557624,0.5579410377450906,NA
2310044K18Rik,-1.0004485233995075,0.1282175961282911,0.25116405556904253,-0.054344348925055457,0.936727761247378,0.9728929236280464,1.054792872324563,0.11173233144354403,0.35290255036792706
Rptoros,0.679114561339228,0.2649106026664751,0.4283905007105847,-0.9678639176945565,0.16088677643776508,0.3952644156787501,0.28874935635532845,0.6596180288265099,0.8628985915513648
1700086P04Rik,-2.0419983029720425,0.20257088170135937,NA,0.5998122204074349,0.6936645770752452,NA,1.4421860825646076,0.33129426831010633,NA
4931413K12Rik,0.045777495215893665,0.9482908093474217,0.972722898217589,-0.26095324917758417,0.7331454716424621,0.8821605361764607,0.21517575396169017,0.7744098691543463,0.9136689660520513
Arhgap15os,0.2855989561746214,0.7510760904678117,0.8510316719403801,-0.2781464548705533,0.7778175536864657,NA,-0.007452501304068105,0.9938689393314509,0.9982718631245614
Gm12737,1.1370515407103912,0.4603493120805107,NA,-1.2395567576390847,0.48992346385894914,NA,0.1025052169286934,0.9514153604468716,NA
Gm16288,-0.5764163156823802,0.36910579854535647,0.5392330393305728,0.5484633236247249,0.4113562057769544,0.6734236306196951,0.027952992057655248,0.966918837254351,0.9903383227917122
Platr16,-0.43105141108990064,0.5259116768235301,0.6797167509717476,0.20331168051679988,0.7765702537935814,0.9062503112923719,0.22773973057310076,0.7485728974978335,0.9032367192949066
Gm12758,0.6065421163410915,0.009154093415641799,0.02993197204387826,-0.59128028293376,0.02183552542138338,0.10744427990410545,-0.015261833407331468,0.9517104445414306,0.9852867604513895
Gm15356,-3.894974329720586,0.03728094786029075,NA,0.9293178449202052,0.6129660937418749,NA,2.965656484800381,0.09614654795293208,NA
Ascl4,-0.5930593090276978,0.5632127036618539,0.7116021719891238,1.2420873846259382,0.23846545054308083,NA,-0.6490280755982405,0.5509554971148529,0.8074904056761104
A530072M11Rik,0.4514814071930485,0.07529111055296067,0.16436377133579433,-0.6133378564786796,0.030645394058843943,0.13533235791563886,0.16185644928563106,0.5533428571277443,0.8087567245247418
B130011K05Rik,-0.26164834936914255,0.7742907786756512,0.866632947507526,-0.3717360468212392,0.7066811062995029,NA,0.6333843961903817,0.5002925925468913,NA
1600025M17Rik,0.04380916391415102,0.9457217629908451,0.9712939419076425,0.014167383120449661,0.9836610532367597,0.9940820042102156,-0.05797654703460068,0.9330044229785855,0.9784020733601737
Gm2735,-0.45604371632019625,0.8048402729215562,NA,-0.4293344426219419,0.8286284289184402,NA,0.8853781589421381,0.6443442874554146,NA
Gm15774,0.761317412774848,0.5654240757122377,0.7137418262848201,-1.5940754031592637,0.2981630913044634,NA,0.8327579903844158,0.5546308850808215,NA
Gm16086,1.7767197800462575,0.004263897329673272,0.01565088804720884,0.6127466930943289,0.36495607155327425,0.6318760570012589,-2.3894664731405864,0.002024759262493476,0.020363824499934385
4933404K08Rik,-0.5431504237107265,0.7324895640392016,NA,0.543062405412025,0.743601817351665,NA,8.801829870168182e-5,0.9999580819000554,NA
Gm12766,1.1340053134726649,0.10863917642812534,0.22097859728500155,-0.2618025632198938,0.7367054436369663,0.8848318355562481,-0.872202750252771,0.26937105649786863,0.5806522184301882
Gm16070,-0.09047738430293104,0.9078320042707573,0.9495427747396163,0.3634024381542904,0.6549127014035865,NA,-0.2729250538513594,0.750035169663436,0.9038682879072927
5031425F14Rik,1.1492892812580164,0.019482502110709312,0.05556657946418321,-0.26807724049521986,0.6269696586356195,0.8253335729253306,-0.8812120407627965,0.11831264146331978,0.3651290256187005
Gm12265,0.02452577818504544,0.9826767183248233,0.9901932556528421,-0.016917848666968008,0.9888740164598604,NA,-0.007607929518077433,0.9949810840533219,0.9985911937822828
B930095G15Rik,-0.19425165780224116,0.4914771018823679,0.6516648434659682,-0.2566558448631286,0.39744307434528675,0.6613644996780207,0.4509075026653697,0.1334433362148387,0.39226967289999565
Gm11520,0.19253324978302036,0.7047161848852247,0.818097270031989,0.8465946905145662,0.11311789992569235,0.31834755220716565,-1.0391279402975866,0.06812079141149359,0.26012996197239924
Gm11614,-0.8967859055636965,0.1639930099482548,0.30236685872521696,0.26926635333294063,0.6868701394682042,0.8572855326497945,0.627519552230756,0.3414410486537398,0.6529193595736216
Eif2c5,0.2611048360306036,0.7776647111793307,0.8689977524785685,0.13298254731276446,0.8937023558443401,NA,-0.39408738334336824,0.6953250960459286,0.8800860985871207
Gm12609,-1.272497158872486,0.594310851172414,NA,3.7425196761095827,0.11826292983299802,NA,-2.470022517237097,0.3366169559517989,NA
Mir22hg,0.7667317780143892,5.5129325295186365e-6,4.728085169883001e-5,-0.12822846223701792,0.485353398742776,0.7306400489792008,-0.6385033157773706,5.691330207376818e-4,0.007491518049079028
