Gene,effector_vs_all_stat,intermediate_vs_all_stat,memory_vs_all_stat
Fcrla,-3.5723918298924877,-0.9794036021675371,4.389061823459877
Hdhd3,-1.0083490817699294,1.010099540215756,-0.06643650801061841
Poli,2.6603708318975268,-3.811310772976428,1.4004942884135825
Usp5,-4.268627318252112,2.27254369003699,1.7152499905447642
Mllt6,2.8662785093468326,-0.45751245574579563,-2.207964145209278
Cdc40,2.965507964610158,-2.082899660960185,-0.6759249982165187
Spsb2,3.103309905954414,-0.3139528674920856,-2.533168604124713
Srcin1,6.597281851658778,-0.778017025931486,-3.7638522285662694
Dennd2a,-0.28017538559920546,0.1248814188151504,0.1368336803706287
Abhd17c,0.510758086092855,0.9887332780448255,-1.4491793438479483
Uqcrfs1,-4.412822040988864,4.1357232409249285,-0.009279380241308663
Olfml2b,-1.3190348419914875,1.3029072976439815,0.02397432893128636
Chmp4b,3.267055972909006,0.2859192910668001,-3.2537026587904414
Nos1ap,-2.206912682262624,1.3291312474320172,0.8371340229678502
Cdk19,6.057853292848105,-1.5093441526063696,-4.05310256828467
Tfdp1,-12.815034919682944,7.261087874466062,4.914392114826966
Socs7,2.478628260118472,-1.1170509379880926,-1.1762797716551883
Sv2a,-2.9738260101957863,-0.7240925859402999,3.558224696907194
Polr2l,2.2805923117376743,-1.5952837380106788,-0.5163910051399089
Otud7b,-1.192752808500658,0.8279931547389019,0.2798129588131478
Tmco3,5.744112384616795,-2.1669200245454956,-3.1271028602613984
Prr3,0.26735127596312,-1.1127008428255634,0.8694996221763353
Ptov1,-1.856080453476565,0.8851262923840706,0.8574159827943505
Mesdc2,0.8961909408854731,-1.6320288119184585,0.8011151938350637
Dcun1d2,0.5488468997783885,-0.6762152249112999,0.16487197223105882
Parp12,-2.572123147224626,0.05689798448652109,2.4453492545389817
Gdf15,-0.7502041089743003,2.116207622877395,-1.1474298750580114
Rpf2,-2.912223811854502,1.5846799923486277,1.138846040501719
Grtp1,-1.3830625042769733,0.6177072926853723,0.7361382108894203
Tbkbp1,2.3121326828786826,2.267056146569696,-4.389491447521923
Jarid2,1.3493854519877495,-2.744448670757187,1.4975074917919782
Tbc1d17,2.0308483294137125,-0.4989885088797317,-1.3929990191265325
1700003F12Rik,-1.2312450141743934,2.308995707687659,-0.95901354930807
Fchsd1,0.2048093027349179,-0.464155946162538,0.27414569733110844
Armc10,1.4678717521415627,-0.23980568483881112,-1.1277883372754367
C1rl,-1.3364608419594364,2.150830687345698,-0.8003036942598399
BC021785,-0.6354411543350217,-0.42097619050753504,1.0505691344873311
Rgs4,1.2994307388626292,0.7867773465754742,-1.8242454473683902
Cbfa2t2,2.707046101379388,-1.4224958990301202,-1.0916345139935415
Osbpl7,-1.0810892620088328,-0.8070062781640157,1.8172836600990478
Zfp280d,-0.3418911604163678,-1.3843504479711664,1.7052980776615814
Ubn2,3.3885421735839665,-1.5793316130617086,-1.570824690313805
Atf5,3.18808708833976,-0.5354778753333347,-2.3138740663807487
Tmc3,1.0261368714625128,0.11923945783296744,-1.0241577879388346
Pcid2,0.31629483292309374,-0.6038152541560705,0.3094535877803291
BC028528,-5.038809239723202,0.38152841725215053,4.517743038315951
Inip,3.935441831018999,-1.595643495261295,-2.068157306348738
Cul7,1.0493907813768395,-0.054272201534830485,-0.9323082304914926
Ranbp9,1.5621224545891041,0.49389038524915774,-1.9428594716046546
Ciart,2.1495099193360563,-2.836343535403492,0.9242285609429202
Reep2,-2.8928368466512353,1.4291907896315788,1.3333559888344864
Sp6,-0.2927495341346534,-0.18217953469585682,0.45988166835450073
Eftud1,-2.307367935574192,0.0988901083824488,2.056813071603491
Ift172,-0.9134869205756495,-1.3462990538946427,2.224755025229527
Rad9b,1.444479171572559,-3.229118384743904,1.9440579908917048
Susd4,-1.297875273750144,-0.6098965247389521,1.996242767140673
Susd1,0.8322419374232984,-0.20969618722178593,-0.5663179486973933
Pptc7,3.393268023211775,-1.5070077630146057,-1.640741218777442
Pln,0.9899477854714759,-1.5962487541366006,0.7539476701395751
Akap12,-1.0655059518294945,-0.2414608221327911,1.2387141305974172
Tctn1,-1.945681944937916,1.2131137887114225,0.6283456892695924
Cep85l,-4.865042202842599,1.58648850225876,3.369363601634995
Slc35f1,0.34401186090604496,-0.320331541663455,0.012739949361685678
Fam65a,4.581780615342779,-1.9013904566829534,-2.3474941364049933
Samd10,-5.799631282425769,0.9043976827448594,4.6039634688916875
Gng10,-0.3241616930944781,1.237829916279452,-0.9351846888699775
Dock10,-1.5438722023340954,-2.0159640407619674,3.459222269511348
Phrf1,-3.1300412329816103,1.3727225686823903,1.55434347545559
Mcl1,4.229799245132698,-1.915209317023362,-2.019823670424616
Nfe2l1,0.10573013607738388,0.2087774654194824,-0.3075684713802268
Rassf7,-1.7342910137836602,0.27704041766025933,1.3504298635071907
Ensa,-1.3467309463928983,0.4140389224165217,0.842602111865034
Med30,-1.9258223900082956,4.18476051617192,-2.3772984502690653
Tm6sf1,2.9720404888998146,-1.2603786418115166,-1.5049504061980195
Polr3k,1.3612567172209842,0.09518535410625094,-1.363551186737531
Degs1,0.026541818617885765,-0.2471672795001342,0.22246590841987765
Lrrc56,2.789908902977787,-2.486154062086836,-0.0517019928488436
Akr1d1,-0.7872597466703807,-0.4287991748375844,1.2603522667665636
Ctss,-3.381931659597288,1.279623424803361,1.8761294890037656
Pold1,-6.900042505525629,4.079504599356643,2.3805801759150125
Fam103a1,3.4786710354873707,-1.0048948408500127,-2.235500469832089
Creb3l2,0.8588349883653331,-1.4829884487258367,0.6904779884141985
Rnh1,-4.385951156042235,2.9960961859730024,1.1044458878203374
Ric1,2.2651421376987426,-0.8345823488262976,-1.2748747567539818
Fsd2,-1.421614967554011,-0.4197489278406043,1.7642829179450548
Herc1,0.8811702321419368,-0.6154534185167531,-0.20562844427207527
Dgki,-1.6274342067995857,2.073489774331331,-0.3544544984909039
Lpar1,-1.4762127112520047,1.5910745290258637,-0.08066571374797002
Arfrp1,3.4017810129204684,-2.056528848723411,-1.1054459134981705
Trps1,-2.381628366363284,1.2007550291421885,1.025573016863886
Pak1ip1,2.3982279794636376,-0.19617256230309793,-2.036404359117085
Rtel1,-2.288741291944302,0.960083536982681,1.1819691925384812
Atp5j2,-4.906425065929729,5.192327836516973,-0.6059713325112694
Hoxb4,0.24168405646910304,0.1730104056536735,-0.3958947791141673
Josd2,1.6082152781383312,0.44220784744553326,-1.9377111854481541
Mapkap1,-1.9962528727662743,2.465794595322019,-0.5987948570292383
Taf5l,-1.5124378005617716,1.4285076472652207,-0.012975012704508276
Dsel,-0.7092266500338942,0.8455844267386897,-0.1707015433642178
Gmeb2,1.8600811295186053,-0.029135297937798326,-1.6954985665210487
Golga4,2.7299500239140615,0.1121975170438862,-2.648639319424146
Fam63a,6.03648416552647,-1.4858030931964126,-4.109841491974388
Atp5l,-1.5266134221623713,2.4436072268856175,-1.018708999298075
Pbx3,1.3061062232583036,0.6761555866418754,-1.8348036126787561
Bud31,-2.6453065777976352,3.807349104582042,-1.3292002276289416
Pkhd1l1,0.0857353375718907,-1.0011267900220513,0.9765003799986695
Akap2,-6.251327612557708,-0.225533457914858,6.498911914296247
Mboat1,-6.828312433877295,1.5620433179538045,4.9051029182661665
Wdr26,0.819298263103468,1.0464064679163536,-1.8100528768303719
Nudcd1,-2.3491392507402087,0.8073576262350117,1.3915670995506064
Shank1,-2.8876352831199803,-0.6708297389572657,3.7803061069725454
Mvb12b,-1.47722712061602,0.7209741729261215,0.6569071166149553
Angptl6,2.8762655332736875,-0.04917371923617336,-2.5626923155906027
Ptk6,0.004759522046803281,0.2513770810941015,-0.25436200513208973
Nup205,-3.7349809544954846,2.8283173830564126,0.6729648825291046
Abcf1,-3.014843683642271,2.2501172170013515,0.561488945076385
Alpk3,0.8819730132140128,-0.29373831043209847,-0.5062357697438677
Ptpn3,0.4339279806729456,-0.8763690947853566,0.476359640691191
Gabpb2,-3.8856953355602153,2.3184044807749298,1.3066634536041017
Kpna7,1.1650419632648596,-1.4466399095189735,0.44099430839696674
Kdm3b,2.772679275982345,-0.7894043142235855,-1.7900185314271493
Ascc3,1.7359742519004009,-2.6419886794459746,1.0373628435363609
Vill,-0.8974657783820895,0.5606151907658574,0.2776236628719211
Ephx1,-1.163490628266521,-0.6431610212470021,1.73581539623486
Sema6c,0.11164303442602519,-0.21334890990285993,0.1078456109898474
Smurf1,12.36485957965084,-3.676143003421577,-7.460652635869352
Stap2,3.2988102180988554,-2.50369101558019,-0.3284345066371294
1700028J19Rik,-0.5159920944471589,0.01168195635513947,0.4738325355761209
Cnot4,0.8316630421504793,-1.3767183580088056,0.6064745546704229
Lefty1,-3.863726447630311,-0.06581198100846689,4.16185851335122
Zscan2,4.381342200634904,-2.5030842893634895,-1.0901010857893805
Ost4,-1.8623354066925282,1.972348847035438,-0.23375454868033035
Sde2,3.1580587585500353,-2.150753982380242,-0.787315679870882
Rap1gap2,3.227652622427883,1.6285739015983363,-4.626886588805935
Gngt2,-2.0342651211706246,1.2940136791031607,0.611370890606285
Trmt112,1.7706879035106247,0.014798516309219276,-1.6645595460478049
Ctnnal1,-2.191664089693355,-0.5419405414886501,2.715791686604908
Hace1,4.217985408766486,-2.2033428086258344,-1.7164885395088298
Fam206a,-4.895623610231275,0.13081327064287815,4.4871198908339665
Tmem214,-0.3571364342238336,-0.47168743668400887,0.8053661464599906
Ralgps1,-1.1806290951288938,-0.3621818911507694,1.4850221944699238
Agbl3,1.0789912461451017,-2.27208868801433,1.4191875052964829
Vars2,0.8968266214335796,-1.1017044768801625,0.2687389013160027
Gcnt1,-4.084365479944125,1.2958330609663968,2.926325973737242
Kif16b,4.817585867477284,-1.389861108200941,-3.079116011280194
Phb,0.8479242094262497,-0.5979737152338722,-0.19246693341181215
Ythdf1,0.6832943302864086,0.9268240365395287,-1.5570881942640173
Itpkb,2.354922113989793,-1.720836848783764,-0.4692922475299168
Baiap2l1,1.9930104498142607,-0.6465730938091057,-1.1635307170890072
Garnl3,-2.4985130117576264,1.5518127680353733,0.82733587199917
Pi4kb,-0.5663757460658966,-0.00666055897527051,0.5374479332668558
Zcchc2,4.541575534405157,-2.8299863947476323,-1.3504302909809833
Bpgm,2.833912853709839,-0.7303608796261231,-1.9011969941013684
Zfhx3,-3.0000604180103707,1.9020669502382948,1.3409205676557496
Rnf146,4.581566612462835,-2.907344205056889,-1.3430325781493369
Mrps34,-1.3459920545246986,-0.3116439889037507,1.5709173966557561
A230050P20Rik,2.4342371588693017,-3.6241187621356223,1.3823321077822253
Man2a2,2.213460267781351,-3.3522543443987263,1.3105805432855853
Ctu1,0.9586349846157499,-1.1152899417658386,0.22659755323929492
Fam117a,5.925145607156362,-2.383279000408733,-3.1175132525494926
Irs2,-3.775317914274814,1.6152877376339885,2.617910787975958
Zfp653,3.828902377619796,-1.2688073389275982,-2.2320508276721567
Rpl12,-4.896143422728717,0.7393064229007549,3.8483326865461014
Pogz,2.919847677805292,-3.5905359105028105,0.9108029531990276
Kat7,-0.7106666924428143,-1.6758079098794572,2.340242368212447
Plcl2,2.333058712303135,-0.27457560475213155,-1.8923397630906065
Dido1,-5.474124870036784,1.7991319588468089,3.313307371952954
E330034G19Rik,1.277973633653751,-1.1753769582652172,0.1737478390469583
Rccd1,1.045689421456633,-0.3969407049800402,-0.5831534269066839
Sccpdh,-1.210287133983766,0.47353502445231654,0.6657229600670466
Prc1,-9.525462570520466,6.239121373437451,2.6874432007720492
Cnst,-0.4854934834172869,0.17344709046990933,0.2802725871684462
Supt3,-1.4545007654504873,0.40248430633046317,0.96760975328655
Edc3,-2.2425467787280784,0.6187084652631034,1.4748474820692006
Slco4a1,-5.18424925009474,1.5270830889445597,3.387471826882449
Ube2l3,-2.6314736998413077,1.4982357491218405,0.9569679185161167
Pdk2,2.028413722450366,-2.227407750163895,0.3718824565996807
Klk1b16,-2.5097104072331486,0.9082218360707439,1.9312119028478725
Lmtk2,-0.6232959923962617,0.7085182691769102,-0.12608979300635753
Cldnd2,1.782112695858606,0.19804262467823588,-1.805312935976706
Rabggtb,-1.287279357686424,0.8452956762409343,0.3572270548328973
Ppp1r9b,6.049092977783195,-3.0141361919751435,-2.6075677072650003
Bloc1s5,4.395594214095696,-2.2765144289565913,-1.7799744433838007
1700019L03Rik,-0.5650812365704484,0.15451239312919252,0.37658299854091315
Cables2,4.657345127285739,-1.4605076943901476,-2.8078394505179896
Txndc5,2.927321190926509,2.197349485183648,-4.922149933198932
Ube3c,3.4150716961490355,-1.514575443504515,-1.6459691462243962
Rps21,-3.753598225798309,2.124180873239787,1.3817002257729685
Bmp6,5.021332216119565,-1.0142665913461082,-2.591027263551844
Tlr4,-4.289538827457466,3.4843941568636705,0.6789236528797721
Cpq,-6.392548457096427,3.841024429462486,2.5990962360136574
Siglecf,-0.3113131502502378,0.9421588124017224,-0.6100455146579926
Timm8b,-4.312318914149584,4.050819193421686,0.012921853524342004
Mtg1,-0.7882304066100159,0.4966946973747871,0.2382082323046702
Ttc16,-0.7811482656176119,1.0225661761879212,-0.28605213562085247
Arhgap18,0.3827534336541329,-0.6888581596083543,0.33286615831012767
Tasp1,-3.6657329471010627,-1.7940243274969658,5.265947102351452
St6galnac5,-1.8526760499776762,1.6100644977312866,0.4113458846729481
Adrm1,0.7323742831733758,0.4566862694011985,-1.1394342263888955
Arpin,-2.5799286683484177,-0.17732461607367425,2.8490253146928053
Usp6nl,-3.0984683658651826,4.1751117260364525,-1.3071152393785452
Pigk,2.0325733643395627,0.06917833900877854,-1.9627908308406696
Foxred1,0.2063068948272133,-1.1987701308759935,1.008770100854039
Osbpl2,3.28600472404482,-2.0805670936742358,-0.9738695472588226
Eme1,-12.205273083473788,7.494412757397496,4.398077350678789
Myo16,0.15318717706764803,0.3162394170787049,-0.443473019202645
Ak5,2.19866108254469,-0.2710617550926722,-1.6000142223287315
Anpep,-4.89784001080428,0.5629688227601164,5.102378938067223
Fam173b,-0.3152454778670192,0.8140576620346464,-0.5187753430183849
Psmd7,-2.237260940177293,2.010075415891096,0.07874252064063252
Zzz3,0.9635669017474993,-0.728060155501953,-0.16675533951287722
Mtg2,5.285471534197865,-2.6837306752727277,-2.208512437663199
Ss18l1,0.5103099380775891,-0.7971870070345812,0.32956681299256996
Rreb1,-1.6468951185828604,-1.6213017212435579,3.1796332603173822
L3mbtl3,3.540649840290278,-3.5541961303283895,0.29506223857934566
Rsad1,0.6072432939959183,-2.077991802665188,1.5300891520120228
March6,3.1951307711711765,-1.8760712288719188,-1.091215517672959
Nexn,0.3691701234483352,-1.2092398480295237,0.923515906173233
Atp6v1g1,2.0248629889338083,-0.4073418441603521,-1.479608271997188
Lsm14b,2.660329812937645,-1.3459662521275157,-1.085847064314051
F13a1,-3.0629075907524195,-0.3001289511908935,3.2803103312993014
Mycbpap,-0.7404384214133338,0.32324125613303534,0.38388488287785333
Nrn1,-2.5181646290828126,-1.2209674345220534,3.750592212529095
Itga9,-0.7252024508272218,2.1395244325450538,-1.3315657041978541
Taf4a,3.277461128777587,-0.28031981517553933,-2.75089201833692
Prune2,1.6885158054597589,-0.7711334792894378,-0.7349818013806927
Cdc123,-0.27787751620276585,1.5049481656770485,-1.2447298817419852
Zc3hc1,2.0291576360628896,-1.5920415053572856,-0.2950980074873425
Gipc2,-2.230457028247461,1.5012402862460943,0.6732273119874368
Whrn,-2.381280278440965,-0.19300875004078213,2.9804586260605057
Camk1d,-2.003845763495263,-0.3414830048482334,2.213404828471506
Sart1,1.88073538426527,0.6958317103467377,-2.442400059718873
Runx2,-3.0513556232744534,1.242258677446391,1.6039691259874749
Stim2,-0.7077154599377864,-1.5531004912807693,2.2252530336926344
Fam102a,-2.2147786266246476,-1.2098251118131511,3.281667024020734
Akna,-0.4509069988592684,0.05548550915334904,0.36500427751209996
Ube2h,3.192427180633129,-3.0219510457307566,0.04950633131895055
Cmc1,-1.0823171823564912,1.7525163243933257,-0.7395012664664513
Naif1,-2.1280317811649847,0.988472764042259,1.0096829071084874
Akap7,-0.7912718649492458,0.3683108474332153,0.37564915985528413
Dap,-1.3927809657551378,2.8714870675188866,-1.5698768475286728
Polg,-1.625095022167276,-1.4314991042112724,2.9484280427212184
Tbc1d19,-2.7062061739075394,0.16251294527724428,2.4365773498988
AW209491,3.8621631739127085,-2.9453218251774524,-0.6182943424980019
Nubp2,-0.6672923405629023,1.2782440315787358,-0.6555635809316707
Fanci,-6.479422101316926,3.625540186187132,2.4859924567034235
Rbpj,-2.6481219921938552,0.5617816961929337,1.9081580399393578
Nlrc4,-3.663784971694233,1.4885190643902921,2.5064664488203845
1110008P14Rik,-0.021213110471980528,1.7037848973074947,-1.6809869431777573
Adk,-4.840066542928561,1.4082901434782757,3.152709210298585
Zdhhc1,0.2551117839388545,-0.5859596267111664,0.3533356094844573
Atf7ip2,-2.674552936665023,2.75146118245442,0.13311112481456527
Tbc1d25,-0.6678576163110865,0.07011456196238817,0.5539424497178633
Abhd2,1.9777915721449375,-0.7699156040735561,-1.073440842275609
Ciz1,-0.22537479364179858,-0.572486819076573,0.7837213854277931
Daglb,2.181005758993485,0.24395024124354334,-2.265488838236089
Metrnl,1.876065739041128,-0.38691712012437207,-1.3248855102673298
Rpl39l,0.04901665621573356,0.3399060046133141,-0.37253411995485947
Gpatch2,1.4767716578591052,-2.0408457354018426,0.678560461547318
Il18,-4.265324071325954,4.544950952403499,-0.1939397561743358
Srrm2,-3.2909552026924356,1.6147717543325326,1.454439408279568
Arid4b,0.12830196474460884,-1.9547646878652833,1.8409476929456428
Ppp1r10,-3.931532603150312,1.4413943417659696,2.229112945788873
Rpl22l1,-4.830596947869239,2.725881276338091,1.7887857276101815
Tbcd,-2.7048806227364874,1.6693013034035344,0.8602921802723731
Suv39h1,-5.965988024232084,3.4051362587327967,2.191455315213075
Stx11,-0.07825686667066928,3.9348226610174275,-3.845011644564695
Tbce,2.7371595469692576,-0.5501762132191628,-1.9981784606801545
Sec24d,1.385829166973408,-0.545407596378502,-0.7457518531993824
Isg20,-1.681790792234201,-1.991666621000066,3.619066235441526
Zfp750,-0.1862662272340956,0.702712026688781,-0.5179403245062707
Tgfb2,-1.26950962101094,0.8369332952344889,0.38742241263380467
B3galnt2,3.367247133984718,-2.519868248129719,-0.6076065149525184
E130309D02Rik,-2.4225157456159834,3.028068855844639,-0.7549607196370731
Fn3krp,0.5461433481114394,0.022204360014961098,-0.5303009240020619
Pomt1,-2.4519988338452414,1.0197213031739396,1.2921135518539504
Prrc2b,0.5575449549457634,0.37608513597697296,-0.8957419867648552
Npepl1,1.1524551893532946,-1.2677922981234115,0.19683737541506663
Gimap3,1.3273536590795207,-2.3132840716660974,1.0757804845644947
Megf9,-0.30776007773259323,2.030491968181099,-1.7273552317500807
Foxk2,0.5060254699703443,0.7822954070357234,-1.2486538358023889
Azi2,4.66812712975636,-1.9104008511071329,-2.4374489930477017
Fndc3b,-3.3950196494390217,0.831514494470002,2.478295679618093
BC017643,3.0143675070955225,-1.0839839302014316,-1.7236245665211505
Cdk5rap2,3.1087751444407656,1.2470839402089802,-4.142554601066535
Tnfsf10,-0.5581487623555614,-1.4590963324902573,1.9842728871666584
Hexdc,0.9811645522266806,-1.4963923423223495,0.5957194055776864
Ndst2,2.3649877870513007,-0.34063574838315847,-1.8411446460133258
AF529169,-0.37773379429069687,0.5959959373101968,-0.22034622034535248
Clnk,-3.5056355935436323,-0.3606490541289571,4.29890508073743
Rftn1,-5.68499874888824,-0.8334634473639188,6.164891658578863
Rab3gap2,-0.35491516286705355,-0.633159928947375,0.9667597746059472
Rnf122,-1.208495867592922,-4.462443288266639,5.790188386389823
Tsga10ip,-1.3646656368599956,0.08425435903520641,1.4369824304285785
Mettl22,-0.583461360063154,-0.28868999512139354,0.8394960657535306
Atp6v0e2,0.418738215814973,2.1309589579387067,-2.4682580667467966
C130074G19Rik,0.33192046065878195,0.4797158242161201,-0.733387283798519
Smarcal1,-2.745221155023486,1.0956685054185098,1.4763071627529412
Exosc2,1.0210310176083115,0.1999676171003792,-1.1513946310385947
Fut11,1.510596106602319,0.008542862676190059,-1.4145492156097208
Picalm,2.5264065227622625,0.6999564771310696,-3.0507882368567327
Sec24c,-0.4720083515641908,-0.9278851386600031,1.368824945952029
March4,-2.1679108499901881e-4,-0.07593047105064214,0.07683426207888672
Wdr17,0.6684356210028742,-1.3907678267653598,0.8311264792401045
Synpo2l,1.268456228677763,0.8395484193048232,-1.750542535062497
Hlx,1.8704045610780038,-1.33231524843401,-0.3851349761896768
Wdr45,5.794351363493695,-2.7888794676760806,-2.5851663311489177
Dusp10,-6.215513600239877,1.640760318533614,4.226537197998796
Mreg,-0.6040348925165699,-0.26206098371538666,0.8597722079398943
Neil3,-9.378409757704034,6.17116686510283,2.666149755832099
Prdm16,0.3835135318220003,0.5548886297568442,-0.9093247735231069
Heatr5b,-0.2205984536241205,-0.7978641636736868,1.0070531762427921
Cntnap2,0.46502185244283045,1.1337491678461884,-1.4104937893928353
Alg1,3.2244039861487774,-2.600610690605328,-0.3861321095255864
Tmem135,2.183435459221482,-1.8312989800225516,-0.20074912656571908
Mtmr7,-0.9059231082231864,1.2670585476953298,-0.41940117381916747
Ttc36,-0.6035476785424168,0.8880753958034723,-0.26860578135755997
Prpf18,0.6939525968343728,-0.32368005443713116,-0.32302415949217145
Dcxr,7.739982730326062,-1.186818248682079,-5.830847794184482
Snx22,-2.3375001247147407,-1.431633625186585,3.6690393569409054
Morc3,0.2669724043923077,-0.4601951682050956,0.21175349071105623
Ppl,-1.4462398289606404,0.6604486277656082,0.8146236486975424
Mtmr12,0.7973220406056077,-0.6203782436193579,-0.12273442347960993
Tcta,3.0067391937914074,-2.264849588541897,-0.5156923147318303
Col10a1,-1.3039079405154448,0.32376920778418644,0.9408932751577307
Slc9a8,-2.331732564124947,0.20345079936069452,1.975058166469223
Zdhhc2,-1.0479554754064473,1.0757184320367539,-0.0956912315410602
Ubn1,4.072224204436084,-1.6311566044123333,-2.145473689180383
Wfs1,-2.649571602797194,-1.1869533174467326,3.8601438279896363
Prrx2,-0.132332310507697,-0.47864032673795404,0.6140680810375805
Tnrc18,-0.061087201553976817,-0.040177834661072935,0.09716210919599512
Micu3,5.598946376868955,-3.8454511894588546,-1.3080865748650008
Nt5dc1,0.9141642254099209,-0.5874632634450249,-0.2640929705965277
Asb6,-3.6782566404061696,2.230757244852838,1.2040783220537152
Tspyl4,0.8780100834019712,-2.5389926386717514,1.7421890007593326
Cdnf,0.10939919474947107,0.20486666378883794,-0.30607982433045744
Dse,-2.3216178904459035,-0.17472115913833944,2.3503151331469674
Znfx1,1.1312123989989789,-1.3075764142874482,0.2554981417108566
Nup133,-5.187280387157217,3.956403243534243,0.9287321273697033
Uhrf1bp1,2.4241927850235316,-0.9971971212607383,-1.228014412538216
Ppp2r4,-5.372219387518011,3.5991509916262587,1.419421885519086
Cyp7b1,-0.9951647539214392,0.004321736518585911,0.9654683061050849
Foxp3,-0.6492905832079808,-1.4277901596967766,2.1882786932588245
Cep104,-2.4669398909965885,2.01927009686924,0.2880077481446306
Tusc3,-3.3732109163887647,3.047935732558088,0.11908483231466839
Zufsp,1.074247755254812,-2.8172667813284793,1.8359198720033325
Stau1,-0.9352882933310783,0.5388688248037936,0.33358972610384596
Ncam1,-0.1073233761881538,0.23611531783181716,-0.13533822224003997
Ppp1r3fos,-0.26947941003007053,-0.23901365462751611,0.5003280163142894
Rsph4a,-0.5629973105968323,0.512269123032998,0.036932720152439834
Ppp1r3f,2.4135413805390864,-3.4007444499361275,1.466076628213849
2210406O10Rik,-0.3590973710928254,0.8237088054899858,-0.46987915961877025
Ubald1,-0.611942889947545,-0.9784348623914442,1.551948415956817
Nphp4,-2.0504924983620105,2.945663774769393,-0.9412530558968412
Ccser1,-3.391207643802143,1.0961469233671157,2.6736834431319054
Grin3a,0.5160163962612727,0.39830913247453303,-0.8231003013643272
Myo9a,-0.8756234854889773,-0.31483795495502237,1.1318037798768106
Fam149b,4.704317199042274,-3.6078601408389726,-0.7292656581075205
Rcan2,0.17993589380121286,-1.429226252196823,1.5299488664265217
Stub1,2.9266411802477306,-0.328126056711182,-2.3969533367694815
Mocos,2.3925053137816668,-2.50446763431417,0.30643427031391013
Gm7488,-8.405025344053543,6.341507815957652,1.5939474685446458
Prex1,0.48597704294581107,1.5287332265618618,-1.9812320002462245
Ap5z1,-0.9951021670956277,-0.022332971728340124,0.950816698001559
Strip2,-2.0058054138175105,-1.287558778513474,3.32174468940244
Hnrnpu,-0.21891862303454865,0.32874572494455195,-0.12442927770835482
Lonrf1,0.3746013533316499,0.5169084882209655,-0.8506665858725745
Zfp189,2.091043153429367,-1.499443390336368,-0.4299599292657457
Coro7,-0.6738372030811012,0.24534499938893206,0.383270163046833
Mrpl12,-3.6736891549105275,2.782543357124402,0.65420150346631
Vasn,-1.0434238072717439,0.20167203358840513,0.7880989305741515
Ccbl1,5.378910500581779,-2.819002740845426,-2.088715540822276
Cpeb3,1.6039929048436672,-0.8574422211102106,-0.5891217212783582
Rxrb,0.8742870392790826,-0.20221267060492848,-0.611496651260975
D2Wsu81e,1.0670700270480278,-2.392196573366588,1.409787922201243
Icmt,1.9384788408930858,-1.4375954949657295,-0.37133566935119006
Oxld1,-1.33812502866043,0.9838971918510503,0.2743290183764197
Zmynd8,-3.4846163440185562,1.451523487220724,1.7990074208084041
Capsl,-0.3578782553904033,-0.8828551142002244,1.2537399609852224
Tbc1d13,-0.0927202716900462,-0.33491099275769004,0.4208298787196841
Mrps6,-3.50141926201969,0.9611451355987424,2.3487974957720823
Lap3,-6.2198535089809255,3.190269582779389,2.6983159797069622
Zer1,0.6379272240853565,-1.4342129335299962,0.8462485819446546
Ncoa7,-1.2587177634314257,-2.336825667735767,3.531316639010573
Batf2,-3.2740798849462696,2.6886411993973076,1.0199444681771748
Usp53,-5.962411136460935,-0.4400010238401685,6.166369350490056
Nploc4,3.4922168100548663,0.9549119566716187,-4.171572805984269
Lmbrd2,-1.5765604795973418,1.198562905581205,0.2967986997757279
Plekhg5,1.2616940298346526,0.2585668356973386,-1.430681401502945
Wdr34,-3.416598094279764,1.2376094918382707,2.0399857474155434
Trp53rka,3.683356809120006,-1.8997713667903218,-1.5212748061447106
Slc6a5,-0.7397695644837758,0.32334893874419735,0.4107686927650524
Fnbp1l,-2.5504861963975145,1.8526773743132348,0.901684251917192
Prkrip1,0.29298678329538613,0.764049593403018,-1.0374246657268127
Slx4,-4.512060770210151,1.6200361661744598,2.6126080199105037
Alg2,2.5964477247348228,-2.2165911879977855,-0.18149991556296866
Htatip2,0.4128322591644811,1.5101639297164773,-1.8919172858690392
Orai2,-1.3141646161046814,0.23439573021063145,0.9910920506182446
Exo1,-10.26824104731848,6.1498370136645875,3.633597525185411
Fbxl5,3.300998241394282,-2.26193149530465,-0.8097397325785325
Alkbh4,-0.46241512806823626,-0.056432513985522355,0.48805108472657466
Dnttip2,2.6846248304374134,-1.7009495002965853,-0.7998553690556461
Thap3,3.082856615455324,-1.0458966385995612,-1.8244261418404184
Dnajc28,2.2134369790907145,-1.0284427844122463,-0.9838189556661517
Dnajc11,0.8842459202732904,-0.20628274361389173,-0.6189667463698417
Ypel5,5.939762993884576,-2.2540610779908166,-3.269481354233909
Polr2j,-1.4975936995163308,2.246941215942447,-0.8471207285156138
Galnt12,-1.0636104314191648,1.1089523904155234,-0.11249752703104093
Cep131,0.6339864640773932,-0.6903664264069661,0.09867363336480532
Cpeb2,0.23979058360995148,0.7615666693358906,-0.9861622082539231
Kmo,-5.87685299051429,-0.4515796753479522,6.148211738861117
Cercam,0.6564169355185351,2.9286912814407358,-3.5279048183483503
Zfp597,3.995862691437732,-0.4954907046071197,-3.182780079182403
Zfand1,2.937523039699689,-2.3110181130321665,-0.4066726160301247
