Gene,memory_vs_intermediate_stat,memory_vs_effector_stat,intermediate_vs_effector_stat
Dlgap5,-1.4592184253774323,6.432757245314984,7.987829545446834
H2-DMb2,0.7124482548827074,3.4978809708778917,2.737075028573735
Plekhg2,1.131003887505685,1.8048372051548334,0.5949922794862066
Zdhhc18,-0.046393704415855275,-2.0079382099075866,-1.9593059662140333
Rps16,-0.15206244582541206,5.490702391689001,5.652684400881254
Vash2,0.19867653575955282,-0.8497481201177904,-1.0442345236239166
Mcrs1,-0.9400301146042922,0.9611470106657614,1.964828151467432
Wdhd1,-1.3943005064211333,3.80782938525011,5.295311216276147
Tob1,-1.0320531712965821,-4.268735410228947,-3.165722318855182
Ephx3,-2.384462894989403,-2.090218510879235,0.45139977457514047
Kcnh3,2.348657892433598,4.057503396503809,1.6580689604200545
Gch1,-0.9790209780706741,1.241697564249335,2.286499930100543
BC030499,-0.8942825584642697,-0.486484755006359,0.4772518554002732
BC022687,-0.4543380492240831,-0.5665052632873573,-0.07829905997866102
Kdf1,0.9853917669738971,0.9220811135308371,-0.14042982734262466
Nme1,-0.6793708175466324,1.6928429008338233,2.41890365191332
Adgrl3,-0.7612486678053505,-0.385051054004012,0.4296554326824034
Osbpl5,0.07303027275394522,-0.060824312870410055,-0.13886492833121775
Bclaf1,1.0976268264783473,-0.12454993854869378,-1.2972896889412227
Tnfrsf23,1.332250842075583,2.453650501572771,1.0196995219362892
Spag1,-1.0344056652645528,-2.8348281357724354,-1.7358147364806553
Atoh8,-0.15193175634316722,1.684100377472343,1.8316719637152352
Wdtc1,-0.8152219641417567,-0.8400869830456811,0.031817894793554756
Rgs22,0.1553151956509645,1.9920722211153896,1.8022227074436374
Cdkn3,-2.116610997707341,6.513704844487147,8.756961311909249
Slc25a43,-0.7691789263834565,-0.9346804999830023,-0.11210451108550232
Zbtb42,1.032600430155943,1.8886470000969513,0.7841627770410554
Zfp60,1.3778465678621101,0.0976292588844534,-1.3793862219262432
Prkci,-0.6507898481672234,-1.0955901118207507,-0.4006464696998531
Vps13b,1.45897595935458,1.106313407929604,-0.45370167474969214
H2-DMa,1.0247850748976992,4.441368488475445,3.3451734114105633
Phc3,1.5506809024202202,2.5960788377080397,0.9290950845413691
Slc20a2,-0.500937898764461,1.0864862138223998,1.6180231181091083
Gpr160,1.245632440801414,-1.2201426809870275,-2.55182490625719
Ldah,-0.9142030965513634,-4.965330707187049,-3.985352039154153
Rfx7,0.5515689699398385,-1.2280114976346805,-1.815303681648618
Inf2,-1.7939594512716897,-0.940517457071336,0.976954872005292
Esyt3,2.357741763668641,2.8904839475224215,0.3347331155967167
Armc3,1.2770455526242115,2.147773728556642,0.7719326626266464
Atp8a1,1.8741494238333989,4.122536466359869,2.116191234062351
Ahdc1,-0.9515008720854836,-1.5185623902148648,-0.5011854212494403
Ddhd1,-1.2047588620070822,-2.993515019537744,-1.700537982431023
Lzts3,-0.6898846518509184,0.38864248378818594,1.1235644729943461
Cd81,-1.5690641234372869,3.352328071031799,5.020022469731982
Spag6l,0.62040859314678,1.1114686070445177,0.4499084091445411
Cisd1,-2.455009833841245,3.5021052548176805,6.122767040462769
Tmem33,0.541923945178261,1.1557900783379813,0.5739367780988149
Gnpnat1,1.0158149884189138,-1.1968971033342335,-2.27603667083942
Ckap2,-2.106642804370232,5.185978944802919,7.429916133729877
Mynn,1.9692879801058387,-1.577040889979798,-3.674654131029426
Themis2,-0.83010601949699,0.49756221603823864,1.3847618500558003
Actrt3,0.9132664548622516,-0.43021434373616385,-1.358934183190088
Nek5,0.5175939093861662,-0.24098497747641803,-0.7783351671702058
Mrps26,-1.7667917740937518,0.394765219216481,2.282786052536832
Eef1a1,0.22266338891377943,5.742936592270408,5.5048341008619435
Fam222b,0.6692588698063229,-1.2000443883791547,-1.9119055446203903
Xkr8,0.21877108590362437,-1.4796854556955241,-1.7197445401869336
Ppp1r16b,2.04017553268679,0.6120860640263036,-1.5688346620265126
Ptger2,3.1888697416254783,6.666398190878305,3.3375780801990578
Actr5,-1.0457292721721085,-1.8819963676366198,-0.7621220443093877
Slc16a9,-4.003396188580646,1.4317298677483736,5.1501675131557425
Mrpl23,-0.785262856184295,0.5692232735356708,1.4081113975545962
Pced1a,1.0998784035720788,1.9102061639069907,0.7319332820093004
Dzip1l,0.9977323267225606,0.777848357646568,-0.2935689823767677
Apopt1,-0.058017942549754925,1.5384695198362819,1.5983307021762578
Vopp1,-2.183788470252001,-6.903310686215486,-4.569126716870198
Phf12,0.5471191050008575,-3.083746625513822,-3.66289280256735
N4bp2,4.1726472217199415,9.268075960625316,4.791664559211163
Iqch,0.9782714738621936,0.32853737013129947,-0.7282662809587114
Rpl10a,-0.79923201132445,5.006075588104713,5.8584641142074485
Fam76b,-0.006729801737559212,-3.034403447543011,-3.0255941198183267
Ctnna1,1.0225581307711096,2.540442254688101,1.445664234255783
Fbxw17,-0.8919449569893302,-1.1438693265683912,-0.18946380672848984
3110057O12Rik,0.6787537206864764,2.5994230637190934,1.8663471615733345
Tgm2,-1.9632995476323774,2.653921026074336,4.692169602453998
Smim14,1.1296615865481516,-3.1609580038690774,-4.365748548453512
Tspan14,2.036363172833392,3.6847676354901706,1.5052878076418055
Ppm1k,0.1273558439171188,-0.7213401056928457,-0.8533679675111904
Sh2d4b,1.0211519646336435,-0.8854183996883318,-1.8783279015596384
Fdxacb1,-1.009214823232852,0.11348876096942888,1.1883781938830387
Rtkn2,-1.3102526676585102,3.969478739174381,5.292157987369706
Nmrk1,1.4464985501979355,-3.187921663681575,-4.717963989025927
Gm4955,1.6051152535461621,-2.4103670733417593,-4.124265191185437
Iars,0.42662203653828545,0.8042582943275606,0.347870547759499
Cpe,-0.840513954382623,-0.6255175330994186,0.27439507577450567
Zfp365,2.510662266903193,5.4929494834229935,3.317605412336977
Nufip2,0.44277289556059257,2.754242746694059,2.276297931495536
Aim2,0.5995747863782986,-2.483921340315799,-3.1141152054701084
Egr2,1.8018474292961284,3.2398581403186046,1.3166507439263673
Ackr1,-0.3807852319788242,-1.3172406704879807,-0.9267061606571061
Jmjd1c,2.163610691652851,0.2175348012851615,-2.0938992973881136
Stk35,-1.7395825119393176,2.1321033805903746,3.9896784055251504
Dusp8,-0.09221724617383145,-2.3565061190404455,-2.250920351567422
Wdr19,1.138512184381186,1.431138687743635,0.20905450597367414
H2afz,-4.177424314445031,0.6054856689878332,5.071217425000638
Rcor1,0.1048524934417075,-1.682679080214212,-1.791514260178757
Sirpa,-2.3404998352370745,2.5325002495303384,5.008531682067166
Ankrd9,-0.26856089012481493,-0.06781007269941397,0.2190429906318918
Bri3bp,-0.49356801863558414,7.397375037343837,7.92095876943785
Ankrd13b,0.0018634288710309324,0.3392841903005302,0.3355137846235719
Tmem156,1.4486392718659746,2.3403441608345856,0.7848000606983665
Ndufv1,-1.0190562912424026,-0.8825872196980723,0.206321970727238
Ddx60,1.8325310181349108,3.029814279899596,1.0578352852498767
Bank1,-0.6182888402100322,2.1537548956298025,2.8127993103211715
Ssh2,3.6706922449486568,2.7134902989576046,-1.215215418844845
Bicd2,-0.7851626873382258,-0.1622125460506148,0.6766366744511048
Smarce1,-0.10358390102662893,-2.6511842019414402,-2.539552778283904
Scarb1,-0.24523812497804573,5.667887209159786,5.926539883437055
Chchd5,-0.5220995318983461,-3.2924644548392004,-2.730477380032063
Inpp4b,9.059333669509398,16.981210191847143,7.352433592435447
Ccr7,5.248114112340413,12.030524784594318,6.505539632572522
Fgd3,2.1686190552383176,2.4064768292599514,0.07940905303178354
Ano10,2.1644903190304254,0.671089734621729,-1.640466583186872
Wdr20,0.7716365285356166,-2.558192541114933,-3.3815458953653366
Ccdc55,-0.6593585066666348,-0.41147462676507857,0.2968094485023468
1110007C09Rik,-1.0018064399917597,-3.258586322319522,-2.187510772430147
Fam101a,0.5616276603553051,1.1979729036027964,0.6232338683660203
Zc3h7a,1.9286317198962337,-2.4502406668358523,-4.510653545169079
Ninj1,-1.7242996866867457,-0.6209480110423431,1.2223538428189564
1110032A03Rik,1.1536880754773056,-0.5486514085434624,-1.7781040501896086
Snn,1.3961898951381113,0.2801868487039547,-1.2090393854481356
Muc5ac,1.8679964604225934,2.03540847869254,0
6430571L13Rik,0.4186653299056397,0.46237857638627944,0.013433524489042965
Ccdc92,0.3864302193080039,1.1526143641993774,0.7393667113428839
Gm9725,0.4582830549599873,3.531867334377809,3.0407630645759003
Rmi2,-1.9628577703930934,2.7221335219547647,4.807887060689792
Rara,-1.6174922772693767,-5.143486501914535,-3.4150935007730485
Dhx38,0.13675665814189314,0.4878254241322031,0.3411179996232642
Slc9b2,1.14443576014217,3.6948118308185887,2.445248450959916
Igsf9,1.3374340686409976,1.5625660280016571,0.15140151996758902
Parp11,2.831146982788681,1.0014865671008237,-2.023177473866009
Arap2,-0.24914292524004333,1.6921407151355385,1.9579275418911968
Acd,0.7724695508980136,0.578791173289162,-0.24710538001962298
Cramp1l,-0.7269865164695605,-4.17864912536812,-3.3991444465889487
2700029M09Rik,-2.950610003739858,1.7093917934820697,4.862536892616591
Acer2,-0.935164681481546,-2.291905455978832,-1.2896509169797306
Ccdc138,-1.656186189606154,3.162840413849399,4.911793150977427
Dnah10,-0.1514375554498973,-1.4529738161501462,-1.2700057932189601
Wipf2,-1.7222180193980456,-5.28543993788239,-3.4424185207428755
Fam120a,-1.8070426443308438,-0.6935356378452355,1.237832776311403
Rapgefl1,-0.1881059599759575,0.2665699277416537,0.4679959165211467
Atp6v0a2,0.327617034171927,-1.4110950318349456,-1.761163485788443
Dennd4c,1.4274898707638919,0.5427621604693421,-0.9863638394461752
Phf2,-0.30035119417304673,-5.4404820125712305,-5.114079106881945
Kcnj9,-2.8397943242750543,-1.7181834935441593,1.5694066937238895
Tigar,-0.14538071517008513,-1.8386170564699869,-1.6824542087116536
Igsf8,-0.6553376061772689,-0.42656330760574723,0.27375072904292885
Socs1,7.059283993647357,9.906910980900697,2.35160985900394
Gcc2,-0.8401542652270031,4.691077632635207,5.5838359322969024
Ptpdc1,-0.505910166542517,0.6789192602861278,1.21184428557759
Sult6b1,0.2056215550243198,0.8361942105989009,0.6084235915645604
Rnmtl1,1.751502263065287,0.7628902903119855,-1.1092228943215807
Haus6,-1.2269344395673503,3.5895153231350343,4.9024669601827915
Dexi,-1.4305111108671107,-0.945723458610972,0.5754788847400282
Kmt2c,0.17352853982747504,-2.6683391542915085,-2.8504268102003483
Dbil5,-0.5538401464256384,0.5170814358143123,1.1018384470916256
Nod1,-0.5997401816180623,-1.9890548448089767,-1.3478120449503785
Smim3,-0.9230733657475902,-5.672011177300618,-4.679144226001189
Dlec1,0.8047909188287464,1.4902423638380302,0.6273967797581336
Mturn,1.3298426330797082,-0.7823508581164063,-2.2042512527034277
Rnf144b,2.0545605415762744,4.063044809526533,1.963292564694488
Cdkn2aip,0.8672305452346164,-3.2072521399448273,-4.125010146542945
Cntln,-0.05313331994609914,2.4803718270971484,2.5390832772279768
Galnt11,2.7545453993765228,2.0568291370337017,-0.8889949718005827
Tmem237,-1.4991751159476794,-2.2852996669706496,-0.6885378848001016
Kdm1b,1.041756407363923,-2.03148200169886,-3.140582727896003
Opa1,0.3830534042297131,1.3165084661303057,0.9054992408046134
Cnbd2,0.8833492895620955,1.865908871812015,0.9237968685766339
Atp13a4,0.20946519939155794,0.20985536823895312,-0.01749781261899833
Sbno1,0.9237311720297938,-0.4408628371620273,-1.4284483251529538
Trappc11,0.4248926320164262,-0.7278657540796968,-1.180953665309934
Phf20,0.22646423041430294,-8.000961728655827,-8.231442770162843
Cdon,0.18479243189664502,0.7740525961082363,0.5769919270033851
Fam210a,0.040630122316274435,0.8515638227831036,0.8050843447172149
Tbc1d32,1.5064594597095584,0.40662698588905594,-1.2010957897120202
Mphosph9,-0.46644266074360324,4.383132460667726,4.876587392687865
Ccdc50,0.45139048898125894,4.162234115573277,3.672634695554921
Camk4,0.3172945924863617,3.012158219430011,2.6703289122829448
Crygn,0.47771525592244457,-1.7454486997336376,-2.4378126907525064
Tmem181a,1.6493094662288985,1.189678692526721,-0.5741203841067841
Stox2,2.93146335996065,2.828102311783217,-0.3227435575747767
Snrk,2.1930829814399107,2.971752346800767,0.6219913187230067
Notch3,-4.451699693006339,-9.098469919719589,-4.483863561844043
Cd84,0.14085788190297918,-2.568247116923191,-2.717922819847992
Ormdl3,0.25537269758732223,-2.154432955286386,-2.4257473741296534
Prdm1,-3.476288563011089,-8.213292775864032,-4.502894594190535
5033430I15Rik,-1.7036351366865914,3.638003704275416,5.420018530423082
Gstp2,-0.8999878469566409,-0.48510253903323985,0.4769004697058754
Spon1,0.5325132629630905,-0.15316189276885245,-0.7199766709122379
Atg5,-2.1790178938542613,-1.9804138878791595,0.34897968719907013
Plekhg6,0.5815031058773688,-1.207482404789838,-1.7751684058245067
P3h2,0.1321844715241651,-0.7110639996683745,-0.8180153177575459
Pde4dip,1.0486687494146856,-1.856280656143065,-2.9689578652170585
Ttc39b,0.7217242279338667,5.17912176330407,4.397557578330252
Enpp6,-1.2922329082768087,-1.686496036636728,-0.30991114790737506
Fam126b,-0.5915291189715386,-2.1726342889931836,-1.5311368154239953
Mylip,-0.07981352931603967,-8.573999013318293,-8.483252913145126
Slc43a2,0.6962018424722375,2.813381311105166,2.0679645825266926
Slamf7,-0.9688806408762413,0.6277703804519826,1.6638573917509667
Spag4,0.8482776768807566,0.6822339285211433,-0.2237192407124413
Chpf2,0.37703388443636204,1.7301059927903681,1.326310608922992
Btbd10,-3.984263069447049,-2.8331457898403407,1.4315310142565993
Scarf1,-0.047275527659843115,-0.49116652651941806,-0.4383698044048029
Rilp,-0.2393150387926336,0.6186893281474328,0.8697934595158915
Prkab2,0.5608457740579977,-0.9872735305540907,-1.5809792591021494
Fbxo8,-0.1411989041566655,-2.9330863195641173,-2.7766591194481913
Pgap3,1.3348335877409454,1.228552319696308,-0.2007825000307196
Hiatl1,-2.0811180721822873,-9.669428099763136,-7.444314754708767
Tapbpl,1.8209598509632619,6.256632472845845,4.308834256239927
Bend3,-0.014181674143370052,0.4830048279316302,0.4963309589769558
Cep44,-0.9644201754411871,-0.4541818728760484,0.5727158082334339
Tlcd2,1.9577761076900893,2.766207639838689,0.6747817482533764
Primpol,0.02059755698939928,2.470183555805728,2.445426580158061
Hoxa9,1.6694694959620255,2.0001484860126757,0.18782682105109394
Fam198a,0.15227642464188235,1.5324880933288696,1.3716344425462803
F11r,-1.847892195505397,2.3777429074273027,4.109836047772891
Hoxa7,2.623303386734136,4.114891283476539,1.5588261422138672
Pdss2,0.2828353738886764,1.8539486091854391,1.5464462830272585
Cep250,0.2704400367095939,4.0994721273996175,3.8091973481921197
Mical2,-0.6679317345628818,-2.525180502298836,-1.8118889073084692
Usp38,0.8114232423685434,3.205933856435441,2.3360447497588632
Ncapd2,-1.9408760258816553,6.40240957134843,8.47199486931868
Bcl9,1.575171113088887,4.1582637008085,2.554380920646473
Trpm4,-0.19101206766436368,-2.0904422938037763,-1.8816457007382204
Sema7a,-0.22577747689264202,2.81926891482662,3.028729116927777
Slc22a23,-0.19617405875036273,0.5851057766328771,0.7925489487695249
Ovca2,-0.12112812246201049,1.7917447224159235,1.9163643424964927
Iffo1,-0.09590046922500461,-0.1697717923763437,-0.06709144920781092
Fau,-0.27262166309799574,3.015249761490839,3.3065832022432065
Nop2,1.9898377123577784,3.7821668469618417,1.6521703997609802
Ostm1,-0.026233945877226498,-1.8066137996641085,-1.7777046233168827
Bphl,2.972587194061506,2.5518727745570304,-0.6363388582877567
Smg6,0.5182268203907854,-0.4319307089293024,-0.9840801959138249
Snx25,-2.5413308107336325,-2.4244960462262712,0.2972207302986088
Ccdc155,2.074164524608775,0.5646959986565269,-1.678802576413305
Atg9b,-2.347217464431186,-0.12279330042121171,2.4191447490018
Pdzk1,2.4829309010943694,3.367050797903116,0.6191851466704512
Wdr36,0.7428022093573261,1.2725353397959214,0.47759921894653784
Snx10,-4.372986619002343,-6.5012295636742,-1.8282932797802793
Lace1,0.4639517754141119,-0.3061297571121282,-0.8005294729651474
Cd160,4.728480023173694,13.696527769377445,8.641292654022106
Spats2l,1.6271387065395406,0.8198790586713128,-1.006563891903051
2410017I17Rik,-1.1016580144504267,-2.09829492861399,-0.9551572049683726
Edem2,-0.4553684738750388,-0.27623201556313376,0.21027456585715792
Kcnh2,1.3549202998927092,1.5409323193084525,0.12102578562278835
1700066M21Rik,-0.4966847708028381,0.3525082849035883,0.8820636359079035
Trpc4ap,-0.035144347559133884,0.03907155536039895,0.07659023727507722
Satb2,-0.6416740197094202,-0.8187363495741522,-0.13861195563278783
Sesn1,2.4706302591376605,0.23320601043813952,-2.4066175667162235
Tsr1,1.4502747164997443,4.085241969382433,2.531937858874461
Mlxip,0.574840892889627,2.1405097320619806,1.5253250878344522
Txlng,0.9083742485635256,1.180027758636093,0.20616682773357445
Zfp384,-0.13831597518209085,0.9240555734075783,1.0679417400605393
Tcte2,0.4427294234153995,2.610490529965082,2.102155713235266
Plcl1,0.2718404409028619,0.6987514495781576,0.42173258402266545
Sgsm2,0.8775715552437047,-2.9702535126406597,-3.8747266314728828
Arl5c,-1.743208365057535,5.958579656670162,7.815744694782821
Ankrd35,0.4876902509576523,1.8164036893999702,1.2908441993724324
Camp,0.051088834397458364,1.1471334719889625,1.0924835375656716
Fbxo25,-0.04630502667970426,-2.5151155996595764,-2.4576788454059586
Lasp1,-0.3524349739772119,1.630967183227226,2.007711921670515
Focad,1.3943970572447422,1.6329689336575488,0.13849482821141676
Ncoa6,0.24368625043657147,-3.117460551669349,-3.38177367789273
Sbf2,0.738764172681043,0.21905669292403546,-0.5709975496900503
Gmds,-1.80935415681256,2.0556224343312732,3.9844550004397745
Rbm8a,-1.2883152708709151,-0.28229096623593813,1.0946139846720355
Trp53inp2,0.8618975271884646,1.517823522585372,0.5965177964480478
Ttk,-1.4267607130053825,7.504502790855642,9.006255500718472
Pigu,0.02139553885362962,3.1437126482796054,3.116499858247076
Setd1b,-0.7463371354625689,-7.2719290388106765,-6.460581171817627
Rras,-0.33953005204652187,-2.6895745223842416,-2.3518087170626805
Mpp6,-2.033501493599973,3.551418280278476,5.689879142509106
Gpr162,0.9513075494776919,0.3529491252651521,-0.6543151573455463
Txnip,0.5349062736434204,-2.047248352618084,-2.6186344692495735
Upf3a,-0.7898883454340209,2.027778368812034,2.870898855638893
Pmepa1,2.077822609664578,2.9679809437668245,0.7570175958204713
Foxf2,-0.04489656620027696,-0.3186697919552826,-0.26946519131027136
Scaf1,-0.17574717254541408,-0.8051782475425125,-0.6168236584975411
Higd1a,-0.7701084539423672,-1.7748086550748592,-0.9512658498578987
Cdc16,-0.5102786448051686,0.32988313947405484,0.8749732677912136
Fig4,-0.5881600161837948,-1.2513627714350406,-0.6218585595657361
Egr1,0.8481072069057783,2.8779514940273985,1.9712745368887292
Fcrla,3.0389618065423893,4.660583864700531,1.428861982913653
Hdhd3,-0.6112859241986749,0.531525640682425,1.1751493225009404
Poli,2.9525288357798556,-0.6598120129103184,-3.7906685004258915
Usp5,-0.3150165810919486,3.441736164884988,3.7783710570737283
Mllt6,-0.9892146298180815,-2.948995799290941,-1.8910266718038498
Cdc40,0.7960388241782349,-2.080104701515461,-2.9281929488644542
Spsb2,-1.2574335797729892,-3.27348465479461,-1.9408307965784692
Srcin1,-1.9416684677058984,-5.337863113043804,-4.959851926437176
Dennd2a,0.006632356814702172,0.24070210793812624,0.23318124651457656
Abhd17c,-1.3782883889393078,-1.1623611739674962,0.3095242296102478
Uqcrfs1,-2.3432227704028468,2.4816618735405305,4.984940318246821
Olfml2b,-0.7264194834982521,0.7636256821089065,1.526052582122515
Chmp4b,-2.004243119626717,-3.7989292181268395,-1.6705686578564694
Nos1ap,-0.276411839827929,1.749270487838193,2.0493993550461904
Cdk19,-1.4368101697209585,-5.860278042261408,-4.321287948182855
Tfdp1,-1.3309063517753454,10.2004980739163,11.607386540382507
Socs7,-0.03364756428001899,-2.106499371804579,-2.0711429394186074
Sv2a,2.4198698707245114,3.82724824422015,1.2393281509903635
Polr2l,0.6117426355121928,-1.5989785839958779,-2.245970353759417
Otud7b,-0.3092672754550161,0.8402851955273983,1.1728868582789618
Tmco3,-0.5397724836594623,-5.1275117145351246,-4.540061895273129
Prr3,1.121026295253328,0.37403176252037007,-0.8219085664359561
Ptov1,-0.01672661024501335,1.5654424995907703,1.579630772956638
Mesdc2,1.375289062903727,-0.02087454034964823,-1.490789805020729
Dcun1d2,0.47584062424739887,-0.21017432669578875,-0.7172433854303671
Parp12,1.3397918597802512,2.9395702531733288,1.4754135008862352
Gdf15,-1.832423357322755,-0.2643703270867405,1.7002796381927203
Rpf2,-0.2524355215871841,2.329733635848572,2.5980149817306804
Grtp1,0.06531857286256348,1.2265976113852142,1.151736470727739
Tbkbp1,-3.763082271189037,-3.952792983608456,0.06690196142303324
Jarid2,2.397041711083105,0.14544530362406216,-2.418775417166999
Tbc1d17,-0.5048117309120155,-1.9864604079369632,-1.4451128731824032
1700003F12Rik,-1.84162671986244,0.11838227243244381,2.0894343344937205
Fchsd1,0.4172073775811919,0.05036982485437965,-0.39591068838899357
Armc10,-0.501860368458993,-1.5084731822491662,-0.9718839338628449
C1rl,-1.667934157756759,0.27326954928562386,2.052426086562129
BC021785,0.8292240448402405,0.9960727371813036,0.10226344102250129
Rgs4,-1.4803117758409468,-1.814164577585447,-0.2634351023793902
Cbfa2t2,0.18777085533928264,-2.1854788507641203,-2.383486405834953
Osbpl7,1.4831976860147216,1.707265622911881,0.12153757147410775
Zfp280d,1.745917983479204,1.2234755118923428,-0.6441578471507735
Ubn2,0.005930248440986111,-2.8594426495621392,-2.861817458422421
Atf5,-1.0124911378157662,-3.1789078030634292,-2.125756433521683
Tmc3,-0.6456140431739802,-1.1950003416309263,-0.5037638451273677
Pcid2,0.5165732559863561,0.008294585399060807,-0.542544543422194
BC028528,2.3459372246689365,5.561515771835161,3.08354639975298
Inip,-0.26616594636367547,-3.4679108624896746,-3.180210542884171
Cul7,-0.494870329981257,-1.156469034437123,-0.6226242372135924
Ranbp9,-1.3772222571316022,-2.053844359844676,-0.5815007137700944
Ciart,2.1299715711860143,-0.6565858650858004,-2.91489272833102
Reep2,-0.05498233609546176,2.4379016117102354,2.4939095977950756
Sp6,0.36270741380904165,0.44314472230437996,0.05480022393098505
Eftud1,1.1050116884966812,2.544881538980758,1.3579861609514368
Ift172,2.01596166630007,1.8624316890736403,-0.3007065309795913
Rad9b,2.926728510098726,0.3584214636688801,-2.7589792534477637
Susd4,1.4693554155545294,1.936916528179846,0.366343949941226
Susd1,-0.2022046866155814,-0.8103070690665771,-0.5964026998269103
Pptc7,-0.07424700530327691,-2.9044122414642737,-2.8202925600394875
Pln,1.3314489203766018,-0.10546181889524485,-1.5136677110833163
Akap12,0.8363424580474099,1.349196250654815,0.4542620715331562
Tctn1,-0.33419381506497176,1.4809433868899728,1.8255625702462763
Cep85l,1.0155528990500122,4.7667821757815165,3.7115666471300828
Slc35f1,0.18953488721338438,-0.1875071201650168,-0.3851200126793111
Fam65a,-0.2507214635744082,-4.000967366768536,-3.7279233367081543
Samd10,2.089788662264294,6.052997810355463,3.815465221765351
Gng10,-1.228191742240348,-0.3823788908119602,0.9305550748839173
Dock10,3.093805301185685,2.9610027019601053,-0.34900247797074396
Phrf1,0.10210471561791343,2.703635258349596,2.5925726566741853
Mcl1,-0.05832654859613472,-3.604346239431168,-3.53916704289158
Nfe2l1,-0.29179971172250574,-0.245459145809514,0.06661420661106922
Rassf7,0.6061807326236741,1.7939791056112624,1.1442518584081476
Ensa,0.24191351295023594,1.2683120346337857,1.0086153144169847
Med30,-3.708937742793686,-0.3508615553467496,3.613777757563771
Tm6sf1,-0.13782066328318948,-2.5841957362873216,-2.4354140786011813
Polr3k,-0.8243261795573544,-1.5910075746972219,-0.7092624811923106
Degs1,0.2654480829865117,0.1194484987685447,-0.1642777541484224
Lrrc56,1.3823862819483792,-1.609731967610996,-3.0634828566549976
Akr1d1,0.949905387405577,1.2087761507112442,0.18378235325722825
Ctss,0.33709463033311426,3.0392127997695293,2.6786782921746974
Pold1,-0.960475932245735,5.327146862011006,6.35304017734348
Fam103a1,-0.6952342105750422,-3.3109997249441694,-2.5667187562346028
Creb3l2,1.2280753690287363,-0.06602741319552438,-1.3801108425645636
Rnh1,-1.0697871096391054,3.1396037960095096,4.281019794372852
Ric1,-0.24868621027218385,-2.0466834617852108,-1.780247859192842
Fsd2,1.2339788141748549,1.867944252986323,0.5474312982841857
Herc1,0.2317015284197859,-0.6207954689988724,-0.8682455509851097
Dgki,-1.3798103679554763,0.7160495517364919,2.156486053286154
Lpar1,-0.9423146211232357,0.7842448693197611,1.79410046284496
Arfrp1,0.5389468433434759,-2.5860437630613564,-3.157249940696403
Trps1,-0.09895545628670062,1.9616510369972053,2.0676354976875513
Pak1ip1,-1.0396855124423126,-2.5820620093396105,-1.469174887243746
Rtel1,0.12529102578617157,2.0040841167008883,1.8697342020301388
Atp5j2,-3.277474311376047,2.3990143617867963,5.901686061656149
Hoxb4,-0.3214255266158931,-0.37544059650681405,-0.03142320402953996
Josd2,-1.344976413061504,-2.076972319444043,-0.638644563630335
Mapkap1,-1.7321484271827199,0.7631917119806323,2.6147171238847555
Taf5l,-0.8151605010451919,0.8450072257948371,1.7148958927233808
Dsel,-0.5765211703728863,0.29932711122748606,0.9082754922354123
Gmeb2,-0.941255857359156,-2.0728706966574317,-1.0646532210720518
Golga4,-1.5605032775557244,-3.138109765133331,-1.4702093482935055
Fam63a,-1.4838629526946603,-5.882414578481659,-4.298884061198716
Atp5l,-1.9569518228603793,0.24475256816304572,2.336572671765272
Pbx3,-1.420347248212657,-1.8402406996749643,-0.32758357477853733
Bud31,-2.903760588587707,0.688409809949864,3.7904911100573773
Pkhd1l1,1.1189392471240545,0.5401752667937034,-0.648892746043116
Akap2,3.811118410277481,7.4354831223288995,3.40836788262481
Mboat1,1.8901557852239277,6.812488561531965,4.7945371863040975
Wdr26,-1.6133736530462666,-1.55660221344485,0.17196974560883269
Nudcd1,0.3296373995580731,2.1653005946420345,1.8109739840008603
Shank1,2.4973276540204243,3.9167565671419515,1.2198341183257806
Mvb12b,-0.038634260138606664,1.232224213331782,1.265017061226242
Angptl6,-1.4217377060641978,-3.1647434761738777,-1.649652721933611
Ptk6,-0.28591200345794615,-0.1562386852755013,0.14915635163783444
Nup205,-1.2186186851488428,2.5120701997115225,3.813317265746595
Abcf1,-0.954357937552082,2.037886997485052,3.0582962870647976
Alpk3,-0.11811600372712125,-0.804545106404883,-0.6710041173180982
Ptpn3,0.7618876817178908,0.046800980113284554,-0.7771722327232015
Gabpb2,-0.5720650026808599,2.9791855045825097,3.5899243273659436
Kpna7,1.0711910182429911,-0.39454346148460623,-1.5202592087565003
Kdm3b,-0.5651196047207963,-2.6441248530573613,-2.038501519264238
Ascc3,2.0808314064230533,-0.35251746049798893,-2.5724252316570744
Vill,-0.1598243038495151,0.6733040389412248,0.8445863954654539
Ephx1,1.3445443335552658,1.7046139629383945,0.26712510421200514
Sema6c,0.18212618647940804,0.001517493739521574,-0.1911379475803208
Smurf1,-2.1473840356420664,-11.4468970512147,-9.185013990856703
Stap2,1.2562977801722026,-2.0903074239756934,-3.319294487273983
1700028J19Rik,0.2609524697022827,0.5774411341042073,0.29761178133901744
Cnot4,1.120698925044675,-0.10176269139486904,-1.3004942026081865
Lefty1,2.4358977424520836,4.632266828142861,2.188651861317854
Zscan2,0.8761452339962988,-3.2437507010067352,-3.82732206140634
Ost4,-1.2470300554513916,0.9083123837690054,2.240905026354702
Sde2,0.771390071462202,-2.2558375567376117,-3.077724336875926
Rap1gap2,-3.535768618137565,-4.613607560723473,-0.8345047848007949
